"trip_id"	"stop_id"	"arrival_time"	"departure_time"	"stop_sequence"	"stop_name"	"stop_desc"	"stop_lat"	"stop_lon"	"route_id"	"service_id"	"route_short_name"	"route_long_name"	"route_color"
10027733190651562	1911	"20:23:00"	"20:23:00"	1	"La Courneuve-8-Mai-1945"	"Place du 8 Mai 1945 - 93027"	48.9205145066857	2.4102257791202	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1944	"20:25:00"	"20:25:00"	2	"Fort d'Aubervilliers"	"Gare routière - 93001"	48.9140567451466	2.40357633451101	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	2055	"20:27:00"	"20:27:00"	3	"Aubervilliers Pantin (4 Chemins)"	"80 avenue Jean Jaurès - 93001"	48.9038980475295	2.39248007867247	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1744	"20:29:00"	"20:29:00"	4	"Porte de la Villette"	"Cité des Sciences - La Géode - Le Zénith - 75119"	48.8975291568915	2.3856442301273	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1985	"20:31:00"	"20:31:00"	5	"Corentin-Cariou"	"avenue Corentin Cariou - 75119"	48.8946815419881	2.38230219397424	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	2080	"20:32:00"	"20:32:00"	6	"Crimée"	"Rue de Crimée - 75119"	48.8902887750447	2.37677864892536	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1703	"20:33:00"	"20:33:00"	7	"Riquet"	"Avenue de Flandre - 75119"	48.8883932319013	2.37443310888499	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1676	"20:34:00"	"20:34:00"	8	"Stalingrad"	"Bassin de la Villette - 75119"	48.8840719863644	2.36887006277779	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1860	"20:35:00"	"20:35:00"	9	"Louis Blanc"	"234 rue du Faubourg Saint-Martin - 75110"	48.8809004281511	2.36510721826434	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	2085	"20:37:00"	"20:37:00"	10	"Château Landon"	"188 rue du Faubourg Saint-Martin - 75110"	48.8784565668312	2.3620537162489	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1954	"20:38:00"	"20:38:00"	11	"Gare de l'Est (Verdun)"	"Sortie - 75110"	48.8764170528791	2.35898704645633	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	1800	"20:40:00"	"20:40:00"	12	"Poissonnière"	"Terre-plein face au 96/98 rue La Fayette - 75110"	48.877353095288	2.3493814239526	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
10027733190651562	2015	"20:41:00"	"20:41:00"	13	"Cadet"	"Terre-plein face au 65 rue La Fayette - 75109"	48.8758257180382	2.34334512457327	1197634	2773319	7	"(LA COURNEUVE - 8 MAI 1945 <-> VILLEJUIF-L. ARAGON / MAIRIE D'IVRY) - Aller"	"FFFFFF"
