route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197634,2773319,10027733190651562,101,101,0,
1197634,2773321,10027733210651562,101,101,0,
1197634,2773323,10027733230651562,101,101,0,
1197634,2773325,10027733250651562,101,101,0,
1197634,2773319,10127733190651562,101,101,0,
1197634,2773321,10127733210651562,101,101,0,
1197634,2773323,10127733230651562,101,101,0,
1197634,2773325,10127733250651562,101,101,0,
1197634,2773319,10227733190651562,101,101,0,
1197634,2773321,10227733210651562,101,101,0,
1197634,2773323,10227733230651562,101,101,0,
1197634,2773325,10227733250651562,101,101,0,
1197634,2773319,1027733190651562,101,101,0,
1197634,2773321,1027733210651562,101,101,0,
1197634,2773323,1027733230651562,101,101,0,
1197634,2773325,1027733250651562,101,101,0,
1197634,2773319,10327733190651562,101,101,0,
1197634,2773321,10327733210651562,101,101,0,
1197634,2773323,10327733230651562,101,101,0,
1197634,2773325,10327733250651562,101,101,0,
1197634,2773319,10427733190651562,101,101,0,
1197634,2773321,10427733210651562,101,101,0,
1197634,2773323,10427733230651562,101,101,0,
1197634,2773325,10427733250651562,101,101,0,
1197634,2773319,10527733190651562,101,101,0,
1197634,2773321,10527733210651562,101,101,0,
1197634,2773323,10527733230651562,101,101,0,
1197634,2773325,10527733250651562,101,101,0,
1197634,2773319,10627733190651562,101,101,0,
1197634,2773321,10627733210651562,101,101,0,
1197634,2773323,10627733230651562,101,101,0,
1197634,2773325,10627733250651562,101,101,0,
1197634,2773319,10727733190651562,101,101,0,
1197634,2773321,10727733210651562,101,101,0,
1197634,2773323,10727733230651562,101,101,0,
1197634,2773325,10727733250651562,101,101,0,
1197634,2773319,10827733190651562,101,101,0,
1197634,2773321,10827733210651562,101,101,0,
1197634,2773323,10827733230651562,101,101,0,
1197634,2773325,10827733250651562,101,101,0,
1197634,2773319,10927733190651562,101,101,0,
1197634,2773321,10927733210651562,101,101,0,
1197634,2773323,10927733230651562,101,101,0,
1197634,2773325,10927733250651562,101,101,0,
1197634,2773319,11027733190651562,101,101,0,
1197634,2773321,11027733210651562,101,101,0,
1197634,2773323,11027733230651562,101,101,0,
1197634,2773325,11027733250651562,101,101,0,
1197634,2773319,11127733190651562,101,101,0,
1197634,2773321,11127733210651562,101,101,0,
1197634,2773323,11127733230651562,101,101,0,
1197634,2773325,11127733250651562,101,101,0,
1197634,2773319,11227733190651562,101,101,0,
1197634,2773321,11227733210651562,101,101,0,
1197634,2773323,11227733230651562,101,101,0,
1197634,2773325,11227733250651562,101,101,0,
1197634,2773319,1127733190651562,101,101,0,
1197634,2773321,1127733210651562,101,101,0,
1197634,2773323,1127733230651562,101,101,0,
1197634,2773325,1127733250651562,101,101,0,
1197634,2773319,11327733190651562,101,101,0,
1197634,2773321,11327733210651562,101,101,0,
1197634,2773323,11327733230651562,101,101,0,
1197634,2773325,11327733250651562,101,101,0,
1197634,2773319,11427733190651562,101,101,0,
1197634,2773321,11427733210651562,101,101,0,
1197634,2773323,11427733230651562,101,101,0,
1197634,2773325,11427733250651562,101,101,0,
1197634,2773319,11527733190651562,101,101,0,
1197634,2773321,11527733210651562,101,101,0,
1197634,2773323,11527733230651562,101,101,0,
1197634,2773325,11527733250651562,101,101,0,
1197634,2773319,11627733190651562,101,101,0,
1197634,2773321,11627733210651562,101,101,0,
1197634,2773323,11627733230651562,101,101,0,
1197634,2773325,11627733250651562,101,101,0,
1197634,2773319,11727733190651562,101,101,0,
1197634,2773321,11727733210651562,101,101,0,
1197634,2773323,11727733230651562,101,101,0,
1197634,2773325,11727733250651562,101,101,0,
1197634,12773319,11827733190651562,101,101,0,
1197634,2773321,11827733210651562,101,101,0,
1197634,2773323,11827733230651562,101,101,0,
1197634,2773325,11827733250651562,101,101,0,
1197634,12773319,11927733190651562,101,101,0,
1197634,2773321,11927733210651562,101,101,0,
1197634,2773323,11927733230651562,101,101,0,
1197634,2773325,11927733250651562,101,101,0,
1197634,12773319,12027733190651562,101,101,0,
1197634,2773321,12027733210651562,101,101,0,
1197634,2773323,12027733230651562,101,101,0,
1197634,2773325,12027733250651562,101,101,0,
1197634,2773321,12127733210651562,101,101,0,
1197634,2773323,12127733230651562,101,101,0,
1197634,2773325,12127733250651562,101,101,0,
1197634,2773321,12227733210651562,101,101,0,
1197634,2773323,12227733230651562,101,101,0,
1197634,2773325,12227733250651562,101,101,0,
1197634,2773319,1227733190651562,101,101,0,
1197634,2773321,1227733210651562,101,101,0,
1197634,2773323,1227733230651562,101,101,0,
1197634,2773325,1227733250651562,101,101,0,
1197634,2773321,12327733210651562,101,101,0,
1197634,2773323,12327733230651562,101,101,0,
1197634,2773325,12327733250651562,101,101,0,
1197634,2773321,12427733210651562,101,101,0,
1197634,2773323,12427733230651562,101,101,0,
1197634,2773325,12427733250651562,101,101,0,
1197634,2773321,12527733210651562,101,101,0,
1197634,2773323,12527733230651562,101,101,0,
1197634,2773325,12527733250651562,101,101,0,
1197634,2773321,12627733210651562,101,101,0,
1197634,2773323,12627733230651562,101,101,0,
1197634,2773325,12627733250651562,101,101,0,
1197634,2773321,12727733210651562,101,101,0,
1197634,2773323,12727733230651562,101,101,0,
1197634,2773325,12727733250651562,101,101,0,
1197634,2773319,127733190651562,101,101,0,
1197634,2773321,127733210651562,101,101,0,
1197634,2773323,127733230651562,101,101,0,
1197634,2773325,127733250651562,101,101,0,
1197634,2773321,12827733210651562,101,101,0,
1197634,2773323,12827733230651562,101,101,0,
1197634,2773325,12827733250651562,101,101,0,
1197634,2773321,12927733210651562,101,101,0,
1197634,2773323,12927733230651562,101,101,0,
1197634,2773325,12927733250651562,101,101,0,
1197634,2773321,13027733210651562,101,101,0,
1197634,2773323,13027733230651562,101,101,0,
1197634,2773325,13027733250651562,101,101,0,
1197634,2773321,13127733210651562,101,101,0,
1197634,2773323,13127733230651562,101,101,0,
1197634,2773325,13127733250651562,101,101,0,
1197634,2773321,13227733210651562,101,101,0,
1197634,2773323,13227733230651562,101,101,0,
1197634,2773325,13227733250651562,101,101,0,
1197634,2773319,1327733190651562,101,101,0,
1197634,2773321,1327733210651562,101,101,0,
1197634,2773323,1327733230651562,101,101,0,
1197634,2773325,1327733250651562,101,101,0,
1197634,2773321,13327733210651562,101,101,0,
1197634,2773323,13327733230651562,101,101,0,
1197634,2773325,13327733250651562,101,101,0,
1197634,2773321,13427733210651562,101,101,0,
1197634,2773323,13427733230651562,101,101,0,
1197634,2773325,13427733250651562,101,101,0,
1197634,2773321,13527733210651562,101,101,0,
1197634,2773323,13527733230651562,101,101,0,
1197634,2773325,13527733250651562,101,101,0,
1197634,2773321,13627733210651562,101,101,0,
1197634,2773323,13627733230651562,101,101,0,
1197634,2773325,13627733250651562,101,101,0,
1197634,2773321,13727733210651562,101,101,0,
1197634,2773323,13727733230651562,101,101,0,
1197634,2773325,13727733250651562,101,101,0,
1197634,2773321,13827733210651562,101,101,0,
1197634,2773323,13827733230651562,101,101,0,
1197634,2773325,13827733250651562,101,101,0,
1197634,2773321,13927733210651562,101,101,0,
1197634,2773323,13927733230651562,101,101,0,
1197634,2773325,13927733250651562,101,101,0,
1197634,2773321,14027733210651562,101,101,0,
1197634,2773323,14027733230651562,101,101,0,
1197634,2773325,14027733250651562,101,101,0,
1197634,2773321,14127733210651562,101,101,0,
1197634,2773323,14127733230651562,101,101,0,
1197634,2773325,14127733250651562,101,101,0,
1197634,2773321,14227733210651562,101,101,0,
1197634,2773323,14227733230651562,101,101,0,
1197634,2773325,14227733250651562,101,101,0,
1197634,2773319,1427733190651562,101,101,0,
1197634,2773321,1427733210651562,101,101,0,
1197634,2773323,1427733230651562,101,101,0,
1197634,2773325,1427733250651562,101,101,0,
1197634,2773321,14327733210651562,101,101,0,
1197634,2773323,14327733230651562,101,101,0,
1197634,2773325,14327733250651562,101,101,0,
1197634,2773321,14427733210651562,101,101,0,
1197634,2773323,14427733230651562,101,101,0,
1197634,2773325,14427733250651562,101,101,0,
1197634,2773321,14527733210651562,101,101,0,
1197634,2773323,14527733230651562,101,101,0,
1197634,2773325,14527733250651562,101,101,0,
1197634,2773321,14627733210651562,101,101,0,
1197634,2773323,14627733230651562,101,101,0,
1197634,2773325,14627733250651562,101,101,0,
1197634,2773321,14727733210651562,101,101,0,
1197634,2773323,14727733230651562,101,101,0,
1197634,2773325,14727733250651562,101,101,0,
1197634,2773321,14827733210651562,101,101,0,
1197634,2773323,14827733230651562,101,101,0,
1197634,2773325,14827733250651562,101,101,0,
1197634,2773321,14927733210651562,101,101,0,
1197634,2773323,14927733230651562,101,101,0,
1197634,2773325,14927733250651562,101,101,0,
1197634,2773321,15027733210651562,101,101,0,
1197634,2773323,15027733230651562,101,101,0,
1197634,2773325,15027733250651562,101,101,0,
1197634,2773321,15127733210651562,101,101,0,
1197634,2773323,15127733230651562,101,101,0,
1197634,2773325,15127733250651562,101,101,0,
1197634,2773321,15227733210651562,101,101,0,
1197634,2773323,15227733230651562,101,101,0,
1197634,2773325,15227733250651562,101,101,0,
1197634,2773319,1527733190651562,101,101,0,
1197634,2773321,1527733210651562,101,101,0,
1197634,2773323,1527733230651562,101,101,0,
1197634,2773325,1527733250651562,101,101,0,
1197634,2773321,15327733210651562,101,101,0,
1197634,2773323,15327733230651562,101,101,0,
1197634,2773325,15327733250651562,101,101,0,
1197634,2773321,15427733210651562,101,101,0,
1197634,2773323,15427733230651562,101,101,0,
1197634,2773325,15427733250651562,101,101,0,
1197634,2773321,15527733210651562,101,101,0,
1197634,2773323,15527733230651562,101,101,0,
1197634,2773325,15527733250651562,101,101,0,
1197634,2773321,15627733210651562,101,101,0,
1197634,2773323,15627733230651562,101,101,0,
1197634,2773325,15627733250651562,101,101,0,
1197634,2773321,15727733210651562,101,101,0,
1197634,2773323,15727733230651562,101,101,0,
1197634,2773325,15727733250651562,101,101,0,
1197634,2773321,15827733210651562,101,101,0,
1197634,2773323,15827733230651562,101,101,0,
1197634,2773325,15827733250651562,101,101,0,
1197634,2773321,15927733210651562,101,101,0,
1197634,2773323,15927733230651562,101,101,0,
1197634,2773325,15927733250651562,101,101,0,
1197634,2773321,16027733210651562,101,101,0,
1197634,2773323,16027733230651562,101,101,0,
1197634,2773325,16027733250651562,101,101,0,
1197634,2773321,16127733210651562,101,101,0,
1197634,2773323,16127733230651562,101,101,0,
1197634,2773325,16127733250651562,101,101,0,
1197634,2773321,16227733210651562,101,101,0,
1197634,2773323,16227733230651562,101,101,0,
1197634,2773325,16227733250651562,101,101,0,
1197634,2773319,1627733190651562,101,101,0,
1197634,2773321,1627733210651562,101,101,0,
1197634,2773323,1627733230651562,101,101,0,
1197634,2773325,1627733250651562,101,101,0,
1197634,2773321,16327733210651562,101,101,0,
1197634,2773323,16327733230651562,101,101,0,
1197634,12773325,16327733250651562,101,101,0,
1197634,2773321,16427733210651562,101,101,0,
1197634,2773323,16427733230651562,101,101,0,
1197634,12773325,16427733250651562,101,101,0,
1197634,2773321,16527733210651562,101,101,0,
1197634,2773323,16527733230651562,101,101,0,
1197634,2773321,16627733210651562,101,101,0,
1197634,2773323,16627733230651562,101,101,0,
1197634,2773321,16727733210651562,101,101,0,
1197634,2773323,16727733230651562,101,101,0,
1197634,2773321,16827733210651562,101,101,0,
1197634,2773323,16827733230651562,101,101,0,
1197634,2773321,16927733210651562,101,101,0,
1197634,2773323,16927733230651562,101,101,0,
1197634,2773321,17027733210651562,101,101,0,
1197634,2773323,17027733230651562,101,101,0,
1197634,2773321,17127733210651562,101,101,0,
1197634,2773323,17127733230651562,101,101,0,
1197634,2773321,17227733210651562,101,101,0,
1197634,2773323,17227733230651562,101,101,0,
1197634,2773319,1727733190651562,101,101,0,
1197634,2773321,1727733210651562,101,101,0,
1197634,2773323,1727733230651562,101,101,0,
1197634,2773325,1727733250651562,101,101,0,
1197634,2773321,17327733210651562,101,101,0,
1197634,2773323,17327733230651562,101,101,0,
1197634,2773321,17427733210651562,101,101,0,
1197634,2773323,17427733230651562,101,101,0,
1197634,2773321,17527733210651562,101,101,0,
1197634,2773323,17527733230651562,101,101,0,
1197634,12773321,17627733210651562,101,101,0,
1197634,2773323,17627733230651562,101,101,0,
1197634,12773321,17727733210651562,101,101,0,
