from_stop_id,to_stop_id,transfer_type,min_transfer_time
1743,3750043,2,251
4037294,1646,2,238
1826,4045009,2,252
1743,3750045,2,244
8321676,2052,2,223
2308,3749683,2,243
2308,3749682,2,235
7931941,2037,2,251
7931718,1826,2,226
1824,1826,2,108
3901291,3908823,2,204
7931716,2365,2,404
2421,7899184,2,210
2421,7899183,2,195
4009231,2337,2,218
2468,1715,2,480
2392,7275667,2,208
7275548,2468,2,226
1646,7946290,2,238
1723,7176249,2,254
1982,7913295,2,245
3901291,3908822,2,199
2308,7899125,2,197
3901291,3908821,2,199
2308,7899126,2,225
6217415,2468,2,215
2308,7899127,2,243
7932212,1826,2,219
1669,5138178,2,184
1655,1883,2,180
2421,7647729,2,214
4037251,2365,2,398
2421,7647728,2,232
7932212,2365,2,219
2365,7946343,2,278
8321707,2052,2,211
7931942,2402,2,188
2402,7911762,2,210
1723,7176250,2,196
2402,7911761,2,210
1691,4037033,2,185
1886,7945903,2,251
4037277,2402,2,188
1691,7275658,2,185
2174,7013420,2,196
2174,7013421,2,207
7931924,2245,2,231
7653689,2172,2,239
1883,7931439,2,250
2496,7899124,2,245
2496,7899123,2,262
8321673,2455,2,244
7653691,2336,2,193
2282,7945897,2,184
2526,6591468,2,238
1883,7931438,2,267
1869,4008281,2,186
2337,5091946,2,207
2337,5091945,2,241
2245,7932028,2,231
1826,7922526,2,405
2337,3681788,2,236
2337,3681789,2,275
1826,7922523,2,190
1826,7922525,2,225
1826,7922524,2,211
1723,7899751,2,247
7931942,1792,2,188
1886,7945897,2,184
3812975,1826,2,190
1723,7899752,2,247
8367326,2477,2,207
2309,5138187,2,200
2309,5138186,2,195
1826,7931542,2,211
1826,7931543,2,405
3813041,2309,2,200
1826,7931548,2,440
1826,7931549,2,211
8007409,2468,2,210
7932232,2336,2,193
1883,4211798,2,245
7946128,1792,2,210
1883,4211797,2,225
8079724,1826,2,243
4473148,1826,2,405
4009239,2176,2,321
1686,7921069,2,288
7920914,1826,2,278
2468,7946313,2,203
7931940,2037,2,205
1743,7945900,2,204
8321671,2477,2,218
2479,7931868,2,200
2479,7931867,2,227
2337,7920703,2,322
2479,7931865,2,279
2337,7920701,2,279
1632,7275660,2,198
7312135,1870,2,322
7932228,1669,2,279
1710,7931870,2,254
7932239,2468,2,215
1686,3749686,2,245
1686,3749687,2,262
8367323,2392,2,208
1826,7931541,2,190
7653690,2172,2,209
7931717,2365,2,404
2156,2090,2,180
7931947,2308,2,225
2479,7964963,2,227
2479,7964962,2,279
1870,3681864,2,275
1782,7946344,2,288
7932229,2052,2,223
2365,4045007,2,398
2365,4045009,2,252
2421,7899229,2,210
2421,7899228,2,195
7932230,2052,2,211
3901291,5761282,2,227
7920946,2512,2,198
3901291,5761283,2,204
2365,7899620,2,278
7932235,2468,2,254
1870,7920830,2,207
1669,7986265,2,198
2365,7946286,2,280
2365,7946283,2,434
2365,7946282,2,440
2365,7899619,2,280
1743,4035715,2,219
2365,7946285,2,252
2402,4045027,2,210
2365,7946284,2,211
8367322,1632,2,198
7932131,2282,2,251
4687337,2176,2,186
1826,7922555,2,440
7376290,1723,2,254
1667,5138220,2,194
1743,4035714,2,210
2468,4472773,2,210
2468,4472774,2,210
1826,4473029,2,409
1686,5138164,2,247
1826,4473027,2,406
7931716,1826,2,404
7653682,1710,2,244
1826,4473028,2,434
1686,5138165,2,288
1824,2365,2,108
1782,5121375,2,208
1723,5018192,2,226
1723,5018191,2,196
2365,4037000,2,280
2468,7900217,2,186
2365,4037001,2,252
2468,7900216,2,186
2365,4037002,2,278
2365,4037003,2,434
2365,4037004,2,440
4037296,1826,2,280
8033034,2279,2,257
1723,5018190,2,254
2468,7946340,2,242
1906,7931441,2,249
1906,7931440,2,186
1826,7946018,2,405
4009272,1870,2,258
1722,2468,2,220
7931924,1920,2,231
2172,4008208,2,222
1870,4473009,2,236
1870,4473008,2,236
1646,3887775,2,275
5067573,1986,2,140
2392,7946344,2,288
1869,4008206,2,226
2037,2551,2,180
1886,7931456,2,184
3812975,2365,2,190
1906,7932030,2,232
2512,3887809,2,198
7991810,2172,2,245
7932278,2172,2,202
1723,7946313,2,203
2172,1980,2,119
8367320,1691,2,185
7932224,1710,2,241
1743,7899229,2,210
1826,6591473,2,252
1743,7899228,2,195
1826,6591472,2,280
1666,1667,2,65
3741070,2421,2,288
1826,5121373,2,434
7991808,1982,2,199
1826,5121372,2,406
1826,6591476,2,440
1826,5121374,2,405
1826,6591475,2,434
8033036,2267,2,218
2282,7945903,2,251
2421,7945900,2,204
2477,5138220,2,194
2477,7931857,2,218
2172,2170,2,96
1723,7946340,2,242
2337,4037025,2,236
7932225,2479,2,206
2337,4037024,2,236
2526,7946290,2,238
2468,4036748,2,196
2468,4036749,2,226
1646,7931876,2,284
2468,4036747,2,210
7932224,2455,2,241
7932228,2479,2,279
1723,4036827,2,254
7653683,1710,2,241
1646,7931875,2,272
5067574,2176,2,186
7275549,1723,2,241
2267,5018152,2,186
2267,5018153,2,249
5355360,3901291,2,222
5355360,3901292,2,222
1723,8079716,2,196
6408747,1870,2,262
8367326,1667,2,207
7653688,2101,2,211
1826,2366,2,241
1826,2364,2,396
1667,7931874,2,194
1667,7931873,2,220
4022946,1669,2,279
4009241,1870,2,216
1723,4035039,2,215
1723,4035038,2,215
1841,8357857,2,235
1841,8357859,2,225
7275549,2468,2,241
1841,8357858,2,243
4037290,1669,2,227
2468,7899752,2,247
7921324,2501,2,251
2468,7899751,2,247
7275133,2279,2,225
2467,1723,2,263
2455,7931870,2,254
2455,7986266,2,250
7991681,1826,2,278
8367271,1667,2,217
2501,4473021,2,185
1632,3887809,2,198
1782,4037007,2,208
1743,3740975,2,184
2479,7986318,2,227
1743,3740974,2,218
4009222,2337,2,250
6408763,2337,2,262
2365,3887812,2,243
1710,7964964,2,211
6408761,2337,2,258
1841,8357860,2,197
2468,4473192,2,247
2468,4473190,2,215
2468,4473191,2,215
1841,3749682,2,235
7653720,2477,2,235
1841,3749684,2,225
1841,3749683,2,243
1841,3749685,2,197
7931745,1723,2,275
1792,4045027,2,210
4022886,2052,2,211
2468,5018191,2,196
2468,5018190,2,254
2468,5018192,2,226
1986,7275647,2,114
1986,7275648,2,140
8079723,1826,2,213
7931745,2468,2,275
2363,1826,2,108
2263,3887811,2,274
1632,4037035,2,198
7653719,2479,2,279
2476,1667,2,99
2477,7931874,2,194
2455,7931869,2,241
2477,7931873,2,220
2365,7946018,2,405
7932220,2477,2,194
1982,2170,2,96
2176,3442568,2,206
1646,4036996,2,238
2176,3442567,2,186
2365,5121372,2,406
2365,5121373,2,434
2365,5121374,2,405
1826,7945954,2,405
1826,7945953,2,211
1826,7945952,2,243
8321643,2479,2,227
6217415,1723,2,215
7653684,2479,2,206
2174,7932001,2,209
4000520,1743,2,184
7932279,2477,2,226
1710,7986266,2,250
7932228,2101,2,259
6408761,1870,2,258
1750,3813507,2,190
1750,4009396,2,193
1750,4009397,2,199
1750,3813506,2,208
1886,7931435,2,234
1743,7647728,2,232
1743,7647729,2,214
4473147,1826,2,278
2282,7931435,2,234
2308,7899993,2,260
2308,7899994,2,243
2245,7931965,2,226
1982,4037204,2,211
7653689,1982,2,239
1826,8219631,2,404
1632,4473023,2,198
7931746,2468,2,275
2421,3740975,2,184
7931945,2465,2,212
4009240,2337,2,269
2421,3740974,2,218
1743,7899274,2,210
1743,7899273,2,195
2455,7964964,2,211
2496,5138164,2,247
2496,5138165,2,288
7275548,1723,2,226
8321675,2052,2,211
1667,7931857,2,218
8033035,1906,2,195
7932223,2455,2,254
1720,7899995,2,208
1723,7913218,2,205
1720,7899996,2,212
1723,7913219,2,203
1920,7932028,2,231
1869,1166838,2,180
7920913,2365,2,280
2308,8357860,2,197
1723,7913217,2,214
1869,1166839,2,180
1646,7899567,2,238
1723,7900217,2,186
1723,7900216,2,186
4009230,1870,2,290
1826,8219633,2,437
1826,8219632,2,404
2428,4009397,2,199
2428,4009396,2,193
4009241,2337,2,216
2308,8357858,2,243
2308,8357857,2,235
8007368,1723,2,252
1982,4008208,2,222
2308,8357859,2,225
2176,7275648,2,206
2176,7275647,2,186
2467,2468,2,253
8321674,2479,2,200
4022887,1982,2,222
1710,7931869,2,241
1984,7932001,2,209
7920913,1826,2,280
2365,7931543,2,405
2365,7931542,2,211
8321642,2101,2,259
2365,7931541,2,190
2365,8219633,2,437
2365,8219632,2,404
2101,7931863,2,211
2365,8219631,2,404
6217416,2468,2,210
2101,7931865,2,259
2101,7931864,2,223
2101,7931866,2,211
2501,4037033,2,185
2468,7913218,2,205
2468,7913217,2,214
2468,7913219,2,203
1886,4035721,2,184
1886,4035720,2,251
2365,7931548,2,440
1826,7899619,2,280
2365,7931549,2,211
8079725,1826,2,211
7932237,1723,2,226
8321676,2101,2,223
7946128,2402,2,210
3343766,2336,2,180
3901292,5761283,2,204
7920915,2365,2,434
1826,7899620,2,278
3901292,5761282,2,227
1655,2279,2,187
7931719,2365,2,248
7991682,2365,2,211
1723,4036660,2,254
1723,4036661,2,196
2535,1883,2,172
7932227,2052,2,211
6408777,1870,2,250
7653679,1667,2,218
2468,4045022,2,210
4473149,1826,2,405
1691,7932003,2,224
6408776,1870,2,207
7932211,2365,2,406
2282,7931456,2,184
7932210,2365,2,406
2468,7899122,2,205
2479,7986265,2,198
2468,7899121,2,204
2365,7275664,2,406
7931717,1826,2,404
7376288,1723,2,193
8367271,2477,2,217
2526,3887775,2,275
7275322,2172,2,202
2365,7275666,2,409
2365,7275665,2,434
7932132,1886,2,184
2496,3749687,2,262
2496,3749686,2,245
7931917,2267,2,207
7991809,1982,2,196
7312132,2337,2,241
7161668,3901292,2,210
7931719,1826,2,248
1869,7913223,2,193
7161668,3901291,2,210
4009223,1870,2,218
1870,3681789,2,275
8321705,1710,2,244
1984,4473018,2,209
1870,3681788,2,236
2428,7275652,2,202
1722,1723,2,207
8079723,2365,2,213
2052,7931863,2,211
7275550,2468,2,216
2052,7931864,2,223
2052,7931865,2,259
2052,7931866,2,211
1826,5122008,2,405
1782,3887810,2,233
1826,5122007,2,434
1826,5122006,2,404
3343764,1982,2,180
7899675,2172,2,211
4000519,1743,2,199
2468,8079716,2,196
8321674,1669,2,200
7932223,1710,2,254
4037298,1826,2,387
6408747,2337,2,262
7653685,2479,2,184
2337,7920830,2,207
7376290,2468,2,254
7931945,1720,2,212
2392,5121375,2,208
2421,7899273,2,195
2421,7899274,2,210
7920947,2365,2,440
2455,5138179,2,191
4009238,2176,2,198
8321642,1669,2,279
7312135,2337,2,322
1792,7911761,2,210
1870,5091945,2,241
1792,7911762,2,210
1723,7931327,2,215
1710,5138179,2,191
1710,5138180,2,250
2465,7899995,2,208
2465,7899996,2,212
2455,5138180,2,250
2468,7931327,2,215
4687337,1986,2,114
7275134,2279,2,245
7932214,2365,2,280
2392,4473030,2,208
8321641,2052,2,211
4022946,2101,2,259
2501,7275658,2,185
2428,7931997,2,259
2526,7899567,2,238
2428,7931996,2,275
1646,5138185,2,199
1723,4459239,2,226
1646,5138184,2,190
7376289,1723,2,193
2428,7931998,2,202
1723,3893335,2,187
7931947,1841,2,225
2479,5138178,2,184
1723,4459240,2,210
7376289,2468,2,193
1870,5091946,2,207
1723,3893336,2,187
2052,7964962,2,259
2052,7964961,2,211
7991680,1723,2,226
2496,8357862,2,262
1782,6591479,2,208
2496,8357861,2,245
2468,8135307,2,215
7932214,1826,2,280
2468,8135306,2,215
7931753,2365,2,278
7932210,1826,2,406
1984,4037032,2,209
2392,1781,2,121
1826,7946282,2,440
7920946,1632,2,198
1826,7946284,2,211
1826,7946283,2,434
8321708,2101,2,223
1826,7946286,2,280
1826,7946285,2,252
7920919,2392,2,200
7653679,2477,2,218
7920948,1826,2,226
6217416,1723,2,210
1750,7275652,2,202
7920919,1782,2,200
2501,7932003,2,224
7931950,2308,2,260
8007409,1723,2,210
1826,3887779,2,252
1826,3887778,2,280
2279,4211797,2,225
2279,4211798,2,245
7931941,2156,2,251
7921360,1691,2,185
4009239,1986,2,321
1723,7991701,2,226
1669,7986318,2,227
8321706,1669,2,200
6217417,2468,2,247
3343765,2336,2,180
2174,4473018,2,209
1667,5138183,2,226
1826,3887780,2,248
1723,1166841,2,180
1723,1166840,2,180
7275134,1883,2,245
7899399,2279,2,225
2402,1791,2,129
2156,2551,2,180
2336,4008281,2,186
2421,7899326,2,195
2421,7899327,2,210
6408760,2337,2,207
1669,7931867,2,227
1669,7931868,2,200
1669,7931865,2,279
7991681,2365,2,278
8367323,1782,2,208
3343766,1869,2,180
5355361,3901291,2,204
5355361,3901292,2,204
1723,4473192,2,247
1723,4473191,2,215
1723,4473190,2,215
7932225,1669,2,206
1826,7946343,2,278
2267,7931961,2,234
7991808,2172,2,199
3741070,1743,2,288
4037298,2365,2,387
5355359,3901291,2,199
5355359,3901292,2,199
4022946,2479,2,279
8007367,2468,2,254
7931917,1906,2,207
7932226,2479,2,184
4009230,2337,2,290
7275550,1723,2,216
1723,3749688,2,108
1723,3749689,2,212
7932229,2101,2,223
7991811,1869,2,186
7946096,1792,2,188
7653691,1869,2,193
4473150,2365,2,211
1982,7913224,2,211
7932231,1982,2,245
2365,4473028,2,434
2365,4473029,2,409
2365,4473027,2,406
4009240,1870,2,269
2428,4473015,2,202
1691,4473021,2,185
2172,7913224,2,211
3741064,2279,2,208
2392,2391,2,111
1723,3749690,2,210
2468,7921089,2,203
2365,1825,2,293
1723,3749691,2,252
1723,8357863,2,108
2468,7921088,2,242
1723,8357865,2,247
1723,8357864,2,212
2365,1827,2,235
4022946,2052,2,259
7931951,1720,2,254
7920947,1826,2,440
1906,7931961,2,234
6408776,2337,2,207
3741063,2279,2,200
2421,7899371,2,195
1870,7920701,2,279
7932280,1826,2,278
1870,7920703,2,322
1666,2477,2,67
7899400,2279,2,245
7920948,2365,2,226
2496,7921069,2,288
7899399,1883,2,225
1938,3887811,2,274
4037251,1826,2,398
7653688,2052,2,211
1984,7013420,2,196
1984,7013421,2,207
1782,7275667,2,208
7946096,2402,2,188
2365,7922523,2,190
8079724,2365,2,243
2365,7922524,2,211
2365,7922525,2,225
2365,7922526,2,405
2365,2366,2,264
2365,2364,2,307
2512,7275660,2,198
2468,2469,2,139
1723,5158081,2,226
7931940,2156,2,205
1686,8357862,2,262
1686,8357861,2,245
1750,7931996,2,275
1723,5158082,2,241
1750,7931998,2,202
1723,5158083,2,216
7931753,1826,2,278
1750,7931997,2,259
2468,2460,2,480
2392,6591479,2,208
4022886,2101,2,211
7932239,1723,2,215
7275322,1982,2,202
7376291,1723,2,247
1841,7900032,2,225
7653690,1982,2,209
8033035,2267,2,195
2365,7945952,2,243
1870,6682606,2,253
1870,6682607,2,233
2365,7945953,2,211
7376291,2468,2,247
2365,7945954,2,405
2174,7275655,2,209
1986,3442568,2,140
1986,3442567,2,114
7653684,1669,2,206
1710,7986319,2,198
7921360,2501,2,185
4037289,2101,2,211
2365,7899563,2,252
7991809,2172,2,196
2365,7899562,2,219
4009255,1870,2,250
2336,1166839,2,180
2365,7899561,2,398
2336,1166838,2,180
2365,7899560,2,398
4473148,2365,2,405
7932279,1667,2,226
3343763,2172,2,180
8321705,2455,2,244
8321675,2101,2,211
1743,7899327,2,210
1743,7899326,2,195
2336,4008206,2,226
1723,2460,2,480
7653720,1667,2,235
1782,4473030,2,208
2037,2090,2,180
2365,7945977,2,213
4037290,2479,2,227
2365,7945978,2,243
2365,7945975,2,225
2365,7945976,2,211
2365,7945974,2,440
1667,7931799,2,207
7899400,1883,2,245
1870,7920755,2,207
7312133,1870,2,207
1842,5138186,2,195
8033036,1906,2,218
2392,4037007,2,208
1842,5138187,2,200
1723,4472773,2,210
7932213,2365,2,252
1723,4472774,2,210
4009255,2337,2,250
1906,5018153,2,249
1906,5018152,2,186
8321671,1667,2,218
8321644,1710,2,211
8321707,2101,2,211
3343765,1869,2,180
2468,7176250,2,196
2468,8357914,2,210
3901292,5761312,2,234
3901292,5761311,2,210
7932218,2526,2,190
2365,7922555,2,440
7312133,2337,2,207
4009223,2337,2,218
1782,1781,2,97
1792,1791,2,114
1870,7920773,2,279
1870,7920775,2,322
2526,5138185,2,199
2365,7991686,2,278
2365,5122006,2,404
2526,5138184,2,190
2365,7991687,2,219
2365,5122007,2,434
2365,5122008,2,405
2468,4036827,2,254
2468,8167113,2,226
4000520,2421,2,184
1982,1980,2,119
2468,7176249,2,254
1870,4037024,2,236
1870,4037025,2,236
1723,4045022,2,210
4009222,1870,2,250
2365,6591476,2,440
2365,6591475,2,434
7932227,2101,2,211
6408762,1870,2,269
2365,6591473,2,252
7932132,2282,2,184
2365,6591472,2,280
1841,7899125,2,197
1841,7899126,2,225
1841,7899127,2,243
2468,7899182,2,108
4009238,1986,2,144
2172,7913295,2,245
2101,7964962,2,259
2101,7964961,2,211
8079725,2365,2,211
2172,4037204,2,211
2468,4035039,2,215
7932231,2172,2,245
2468,4035038,2,215
4000519,2421,2,199
8321642,2052,2,259
2337,3681864,2,275
8321703,2477,2,218
4473150,1826,2,211
1646,6591468,2,238
6408762,2337,2,269
7931946,2465,2,208
2365,7991677,2,211
7991811,2336,2,186
2365,7991676,2,278
2535,2279,2,170
7653719,2052,2,259
7932280,2365,2,278
2336,7913223,2,193
4687336,1986,2,140
2468,7991701,2,226
3901291,5761311,2,210
7932230,2101,2,211
7653683,2455,2,241
3901292,3908821,2,199
3901291,5761312,2,234
3901292,3908822,2,199
3901292,3908823,2,204
