trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1727732720651521,07:41:00,07:41:00,1718,2,,
1727732720651521,07:42:00,07:42:00,1783,3,,
1727732720651521,07:43:00,07:43:00,1659,4,,
1727732730651521,07:07:00,07:07:00,1752,1,,
1727732730651521,07:09:00,07:09:00,1718,2,,
1727732730651521,07:10:00,07:10:00,1783,3,,
1727732730651521,07:11:00,07:11:00,1659,4,,
1727732740651521,06:55:00,06:55:00,1752,1,,
1727732740651521,06:57:00,06:57:00,1718,2,,
1727732740651521,06:58:00,06:58:00,1783,3,,
1727732740651521,06:59:00,06:59:00,1659,4,,
1727732750651521,07:13:00,07:13:00,1752,1,,
1727732750651521,07:15:00,07:15:00,1718,2,,
1727732750651521,07:16:00,07:16:00,1783,3,,
1727732750651521,07:17:00,07:17:00,1659,4,,
1727732760651521,07:13:00,07:13:00,1752,1,,
1727732760651521,07:15:00,07:15:00,1718,2,,
1727732760651521,07:16:00,07:16:00,1783,3,,
1727732760651521,07:17:00,07:17:00,1659,4,,
1727732770651521,06:55:00,06:55:00,1752,1,,
1727732770651521,06:57:00,06:57:00,1718,2,,
1727732770651521,06:58:00,06:58:00,1783,3,,
1727732770651521,06:59:00,06:59:00,1659,4,,
17327732720651521,00:56:00,00:56:00,1752,1,,
17327732720651521,00:58:00,00:58:00,1718,2,,
17327732720651521,00:59:00,00:59:00,1783,3,,
17327732720651521,01:00:00,01:00:00,1659,4,,
17327732730651521,19:39:00,19:39:00,1752,1,,
17327732730651521,19:40:00,19:40:00,1718,2,,
17327732730651521,19:41:00,19:41:00,1783,3,,
17327732730651521,19:43:00,19:43:00,1659,4,,
17327732740651521,17:00:00,17:00:00,1752,1,,
17327732740651521,17:02:00,17:02:00,1718,2,,
17327732740651521,17:03:00,17:03:00,1783,3,,
17327732740651521,17:04:00,17:04:00,1659,4,,
17327732750651521,21:55:00,21:55:00,1752,1,,
17327732750651521,21:57:00,21:57:00,1718,2,,
17327732750651521,21:58:00,21:58:00,1783,3,,
17327732750651521,21:59:00,21:59:00,1659,4,,
17327732760651521,21:55:00,21:55:00,1752,1,,
17327732760651521,21:57:00,21:57:00,1718,2,,
17327732760651521,21:58:00,21:58:00,1783,3,,
17327732760651521,21:59:00,21:59:00,1659,4,,
17327732770651521,17:00:00,17:00:00,1752,1,,
17327732770651521,17:01:00,17:01:00,1718,2,,
17327732770651521,17:02:00,17:02:00,1783,3,,
17327732770651521,17:03:00,17:03:00,1659,4,,
17427732720651521,01:05:00,01:05:00,1752,1,,
17427732720651521,01:06:00,01:06:00,1718,2,,
17427732720651521,01:07:00,01:07:00,1783,3,,
17427732720651521,01:08:00,01:08:00,1659,4,,
17427732730651521,19:47:00,19:47:00,1752,1,,
17427732730651521,19:48:00,19:48:00,1718,2,,
17427732730651521,19:49:00,19:49:00,1783,3,,
17427732730651521,19:51:00,19:51:00,1659,4,,
17427732740651521,17:04:00,17:04:00,1752,1,,
17427732740651521,17:05:00,17:05:00,1718,2,,
17427732740651521,17:06:00,17:06:00,1783,3,,
17427732740651521,17:07:00,17:07:00,1659,4,,
17427732750651521,22:00:00,22:00:00,1752,1,,
17427732750651521,22:02:00,22:02:00,1718,2,,
17427732750651521,22:03:00,22:03:00,1783,3,,
17427732750651521,22:04:00,22:04:00,1659,4,,
17427732760651521,22:00:00,22:00:00,1752,1,,
17427732760651521,22:02:00,22:02:00,1718,2,,
17427732760651521,22:03:00,22:03:00,1783,3,,
17427732760651521,22:04:00,22:04:00,1659,4,,
17427732770651521,17:03:00,17:03:00,1752,1,,
17427732770651521,17:05:00,17:05:00,1718,2,,
17427732770651521,17:06:00,17:06:00,1783,3,,
17427732770651521,17:07:00,17:07:00,1659,4,,
17527732730651521,19:55:00,19:55:00,1752,1,,
17527732730651521,19:56:00,19:56:00,1718,2,,
17527732730651521,19:57:00,19:57:00,1783,3,,
17527732730651521,19:59:00,19:59:00,1659,4,,
17527732740651521,17:07:00,17:07:00,1752,1,,
17527732740651521,17:09:00,17:09:00,1718,2,,
17527732740651521,17:10:00,17:10:00,1783,3,,
17527732740651521,17:11:00,17:11:00,1659,4,,
17527732750651521,22:05:00,22:05:00,1752,1,,
17527732750651521,22:07:00,22:07:00,1718,2,,
17527732750651521,22:08:00,22:08:00,1783,3,,
17527732750651521,22:09:00,22:09:00,1659,4,,
17527732760651521,22:05:00,22:05:00,1752,1,,
17527732760651521,22:07:00,22:07:00,1718,2,,
17527732760651521,22:08:00,22:08:00,1783,3,,
17527732760651521,22:09:00,22:09:00,1659,4,,
17527732770651521,17:07:00,17:07:00,1752,1,,
17527732770651521,17:08:00,17:08:00,1718,2,,
17527732770651521,17:09:00,17:09:00,1783,3,,
17527732770651521,17:10:00,17:10:00,1659,4,,
17627732730651521,20:03:00,20:03:00,1752,1,,
17627732730651521,20:04:00,20:04:00,1718,2,,
17627732730651521,20:05:00,20:05:00,1783,3,,
17627732730651521,20:07:00,20:07:00,1659,4,,
17627732740651521,17:11:00,17:11:00,1752,1,,
17627732740651521,17:12:00,17:12:00,1718,2,,
17627732740651521,17:13:00,17:13:00,1783,3,,
17627732740651521,17:14:00,17:14:00,1659,4,,
17627732750651521,22:10:00,22:10:00,1752,1,,
17627732750651521,22:12:00,22:12:00,1718,2,,
17627732750651521,22:13:00,22:13:00,1783,3,,
17627732750651521,22:14:00,22:14:00,1659,4,,
17627732760651521,22:10:00,22:10:00,1752,1,,
17627732760651521,22:12:00,22:12:00,1718,2,,
17627732760651521,22:13:00,22:13:00,1783,3,,
17627732760651521,22:14:00,22:14:00,1659,4,,
17627732770651521,17:10:00,17:10:00,1752,1,,
17627732770651521,17:11:00,17:11:00,1718,2,,
17627732770651521,17:12:00,17:12:00,1783,3,,
17627732770651521,17:13:00,17:13:00,1659,4,,
17727732730651521,20:11:00,20:11:00,1752,1,,
17727732730651521,20:12:00,20:12:00,1718,2,,
17727732730651521,20:13:00,20:13:00,1783,3,,
17727732730651521,20:15:00,20:15:00,1659,4,,
17727732740651521,17:14:00,17:14:00,1752,1,,
17727732740651521,17:16:00,17:16:00,1718,2,,
17727732740651521,17:17:00,17:17:00,1783,3,,
17727732740651521,17:18:00,17:18:00,1659,4,,
17727732750651521,22:15:00,22:15:00,1752,1,,
17727732750651521,22:17:00,22:17:00,1718,2,,
17727732750651521,22:18:00,22:18:00,1783,3,,
17727732750651521,22:19:00,22:19:00,1659,4,,
17727732760651521,22:15:00,22:15:00,1752,1,,
17727732760651521,22:17:00,22:17:00,1718,2,,
17727732760651521,22:18:00,22:18:00,1783,3,,
17727732760651521,22:19:00,22:19:00,1659,4,,
17727732770651521,17:13:00,17:13:00,1752,1,,
17727732770651521,17:14:00,17:14:00,1718,2,,
17727732770651521,17:15:00,17:15:00,1783,3,,
17727732770651521,17:16:00,17:16:00,1659,4,,
17827732730651521,20:19:00,20:19:00,1752,1,,
17827732730651521,20:20:00,20:20:00,1718,2,,
17827732730651521,20:21:00,20:21:00,1783,3,,
17827732730651521,20:23:00,20:23:00,1659,4,,
17827732740651521,17:18:00,17:18:00,1752,1,,
17827732740651521,17:19:00,17:19:00,1718,2,,
17827732740651521,17:20:00,17:20:00,1783,3,,
17827732740651521,17:21:00,17:21:00,1659,4,,
17827732750651521,22:20:00,22:20:00,1752,1,,
17827732750651521,22:22:00,22:22:00,1718,2,,
17827732750651521,22:23:00,22:23:00,1783,3,,
17827732750651521,22:24:00,22:24:00,1659,4,,
17827732760651521,22:20:00,22:20:00,1752,1,,
17827732760651521,22:22:00,22:22:00,1718,2,,
17827732760651521,22:23:00,22:23:00,1783,3,,
17827732760651521,22:24:00,22:24:00,1659,4,,
17827732770651521,17:16:00,17:16:00,1752,1,,
17827732770651521,17:17:00,17:17:00,1718,2,,
17827732770651521,17:18:00,17:18:00,1783,3,,
17827732770651521,17:19:00,17:19:00,1659,4,,
17927732730651521,20:27:00,20:27:00,1752,1,,
17927732730651521,20:29:00,20:29:00,1718,2,,
17927732730651521,20:30:00,20:30:00,1783,3,,
17927732730651521,20:31:00,20:31:00,1659,4,,
17927732740651521,17:21:00,17:21:00,1752,1,,
17927732740651521,17:23:00,17:23:00,1718,2,,
17927732740651521,17:24:00,17:24:00,1783,3,,
17927732740651521,17:25:00,17:25:00,1659,4,,
17927732750651521,22:25:00,22:25:00,1752,1,,
17927732750651521,22:27:00,22:27:00,1718,2,,
17927732750651521,22:28:00,22:28:00,1783,3,,
17927732750651521,22:29:00,22:29:00,1659,4,,
17927732760651521,22:25:00,22:25:00,1752,1,,
17927732760651521,22:27:00,22:27:00,1718,2,,
17927732760651521,22:28:00,22:28:00,1783,3,,
17927732760651521,22:29:00,22:29:00,1659,4,,
17927732770651521,17:19:00,17:19:00,1752,1,,
17927732770651521,17:20:00,17:20:00,1718,2,,
17927732770651521,17:21:00,17:21:00,1783,3,,
17927732770651521,17:22:00,17:22:00,1659,4,,
18027732730651521,20:36:00,20:36:00,1752,1,,
18027732730651521,20:37:00,20:37:00,1718,2,,
18027732730651521,20:38:00,20:38:00,1783,3,,
18027732730651521,20:39:00,20:39:00,1659,4,,
18027732740651521,17:25:00,17:25:00,1752,1,,
18027732740651521,17:26:00,17:26:00,1718,2,,
18027732740651521,17:27:00,17:27:00,1783,3,,
18027732740651521,17:28:00,17:28:00,1659,4,,
18027732750651521,22:30:00,22:30:00,1752,1,,
18027732750651521,22:32:00,22:32:00,1718,2,,
18027732750651521,22:33:00,22:33:00,1783,3,,
18027732750651521,22:34:00,22:34:00,1659,4,,
18027732760651521,22:30:00,22:30:00,1752,1,,
18027732760651521,22:32:00,22:32:00,1718,2,,
18027732760651521,22:33:00,22:33:00,1783,3,,
18027732760651521,22:34:00,22:34:00,1659,4,,
18027732770651521,17:22:00,17:22:00,1752,1,,
18027732770651521,17:23:00,17:23:00,1718,2,,
18027732770651521,17:24:00,17:24:00,1783,3,,
18027732770651521,17:25:00,17:25:00,1659,4,,
18127732730651521,20:44:00,20:44:00,1752,1,,
18127732730651521,20:45:00,20:45:00,1718,2,,
18127732730651521,20:46:00,20:46:00,1783,3,,
18127732730651521,20:47:00,20:47:00,1659,4,,
18127732740651521,17:28:00,17:28:00,1752,1,,
18127732740651521,17:30:00,17:30:00,1718,2,,
18127732740651521,17:31:00,17:31:00,1783,3,,
18127732740651521,17:32:00,17:32:00,1659,4,,
18127732750651521,22:35:00,22:35:00,1752,1,,
18127732750651521,22:37:00,22:37:00,1718,2,,
18127732750651521,22:38:00,22:38:00,1783,3,,
18127732750651521,22:39:00,22:39:00,1659,4,,
18127732760651521,22:35:00,22:35:00,1752,1,,
18127732760651521,22:37:00,22:37:00,1718,2,,
18127732760651521,22:38:00,22:38:00,1783,3,,
18127732760651521,22:39:00,22:39:00,1659,4,,
18127732770651521,17:25:00,17:25:00,1752,1,,
18127732770651521,17:26:00,17:26:00,1718,2,,
18127732770651521,17:27:00,17:27:00,1783,3,,
18127732770651521,17:28:00,17:28:00,1659,4,,
18227732730651521,20:52:00,20:52:00,1752,1,,
18227732730651521,20:53:00,20:53:00,1718,2,,
18227732730651521,20:54:00,20:54:00,1783,3,,
18227732730651521,20:56:00,20:56:00,1659,4,,
18227732740651521,17:31:00,17:31:00,1752,1,,
18227732740651521,17:33:00,17:33:00,1718,2,,
18227732740651521,17:34:00,17:34:00,1783,3,,
18227732740651521,17:35:00,17:35:00,1659,4,,
18227732750651521,22:40:00,22:40:00,1752,1,,
18227732750651521,22:42:00,22:42:00,1718,2,,
18227732750651521,22:43:00,22:43:00,1783,3,,
18227732750651521,22:44:00,22:44:00,1659,4,,
18227732760651521,22:40:00,22:40:00,1752,1,,
18227732760651521,22:42:00,22:42:00,1718,2,,
18227732760651521,22:43:00,22:43:00,1783,3,,
18227732760651521,22:44:00,22:44:00,1659,4,,
18227732770651521,17:28:00,17:28:00,1752,1,,
18227732770651521,17:29:00,17:29:00,1718,2,,
18227732770651521,17:30:00,17:30:00,1783,3,,
18227732770651521,17:31:00,17:31:00,1659,4,,
1827732720651521,07:47:00,07:47:00,1752,1,,
1827732720651521,07:49:00,07:49:00,1718,2,,
1827732720651521,07:50:00,07:50:00,1783,3,,
1827732720651521,07:51:00,07:51:00,1659,4,,
1827732730651521,07:14:00,07:14:00,1752,1,,
1827732730651521,07:15:00,07:15:00,1718,2,,
1827732730651521,07:16:00,07:16:00,1783,3,,
1827732730651521,07:17:00,07:17:00,1659,4,,
1827732740651521,06:59:00,06:59:00,1752,1,,
1827732740651521,07:01:00,07:01:00,1718,2,,
1827732740651521,07:02:00,07:02:00,1783,3,,
1827732740651521,07:03:00,07:03:00,1659,4,,
1827732750651521,07:20:00,07:20:00,1752,1,,
1827732750651521,07:21:00,07:21:00,1718,2,,
1827732750651521,07:22:00,07:22:00,1783,3,,
1827732750651521,07:23:00,07:23:00,1659,4,,
1827732760651521,07:20:00,07:20:00,1752,1,,
1827732760651521,07:21:00,07:21:00,1718,2,,
1827732760651521,07:22:00,07:22:00,1783,3,,
1827732760651521,07:23:00,07:23:00,1659,4,,
1827732770651521,06:59:00,06:59:00,1752,1,,
1827732770651521,07:01:00,07:01:00,1718,2,,
1827732770651521,07:02:00,07:02:00,1783,3,,
1827732770651521,07:03:00,07:03:00,1659,4,,
18327732730651521,21:00:00,21:00:00,1752,1,,
18327732730651521,21:02:00,21:02:00,1718,2,,
18327732730651521,21:03:00,21:03:00,1783,3,,
18327732730651521,21:04:00,21:04:00,1659,4,,
18327732740651521,17:34:00,17:34:00,1752,1,,
18327732740651521,17:36:00,17:36:00,1718,2,,
18327732740651521,17:37:00,17:37:00,1783,3,,
18327732740651521,17:38:00,17:38:00,1659,4,,
18327732750651521,22:45:00,22:45:00,1752,1,,
18327732750651521,22:47:00,22:47:00,1718,2,,
18327732750651521,22:48:00,22:48:00,1783,3,,
18327732750651521,22:49:00,22:49:00,1659,4,,
18327732760651521,22:45:00,22:45:00,1752,1,,
18327732760651521,22:47:00,22:47:00,1718,2,,
18327732760651521,22:48:00,22:48:00,1783,3,,
18327732760651521,22:49:00,22:49:00,1659,4,,
18327732770651521,17:31:00,17:31:00,1752,1,,
18327732770651521,17:32:00,17:32:00,1718,2,,
18327732770651521,17:33:00,17:33:00,1783,3,,
18327732770651521,17:34:00,17:34:00,1659,4,,
18427732730651521,21:09:00,21:09:00,1752,1,,
18427732730651521,21:10:00,21:10:00,1718,2,,
18427732730651521,21:11:00,21:11:00,1783,3,,
18427732730651521,21:12:00,21:12:00,1659,4,,
18427732740651521,17:37:00,17:37:00,1752,1,,
18427732740651521,17:39:00,17:39:00,1718,2,,
18427732740651521,17:40:00,17:40:00,1783,3,,
18427732740651521,17:41:00,17:41:00,1659,4,,
18427732750651521,22:50:00,22:50:00,1752,1,,
18427732750651521,22:52:00,22:52:00,1718,2,,
18427732750651521,22:53:00,22:53:00,1783,3,,
18427732750651521,22:54:00,22:54:00,1659,4,,
18427732760651521,22:50:00,22:50:00,1752,1,,
18427732760651521,22:52:00,22:52:00,1718,2,,
18427732760651521,22:53:00,22:53:00,1783,3,,
18427732760651521,22:54:00,22:54:00,1659,4,,
18427732770651521,17:34:00,17:34:00,1752,1,,
18427732770651521,17:35:00,17:35:00,1718,2,,
18427732770651521,17:36:00,17:36:00,1783,3,,
18427732770651521,17:37:00,17:37:00,1659,4,,
18527732730651521,21:17:00,21:17:00,1752,1,,
18527732730651521,21:18:00,21:18:00,1718,2,,
18527732730651521,21:19:00,21:19:00,1783,3,,
18527732730651521,21:20:00,21:20:00,1659,4,,
18527732740651521,17:40:00,17:40:00,1752,1,,
18527732740651521,17:42:00,17:42:00,1718,2,,
18527732740651521,17:43:00,17:43:00,1783,3,,
18527732740651521,17:44:00,17:44:00,1659,4,,
18527732750651521,22:55:00,22:55:00,1752,1,,
18527732750651521,22:57:00,22:57:00,1718,2,,
18527732750651521,22:58:00,22:58:00,1783,3,,
18527732750651521,22:59:00,22:59:00,1659,4,,
18527732760651521,22:55:00,22:55:00,1752,1,,
18527732760651521,22:57:00,22:57:00,1718,2,,
18527732760651521,22:58:00,22:58:00,1783,3,,
18527732760651521,22:59:00,22:59:00,1659,4,,
18527732770651521,17:37:00,17:37:00,1752,1,,
18527732770651521,17:38:00,17:38:00,1718,2,,
18527732770651521,17:39:00,17:39:00,1783,3,,
18527732770651521,17:40:00,17:40:00,1659,4,,
18627732730651521,21:25:00,21:25:00,1752,1,,
18627732730651521,21:26:00,21:26:00,1718,2,,
18627732730651521,21:27:00,21:27:00,1783,3,,
18627732730651521,21:29:00,21:29:00,1659,4,,
18627732740651521,17:43:00,17:43:00,1752,1,,
18627732740651521,17:45:00,17:45:00,1718,2,,
18627732740651521,17:46:00,17:46:00,1783,3,,
18627732740651521,17:47:00,17:47:00,1659,4,,
18627732750651521,23:00:00,23:00:00,1752,1,,
18627732750651521,23:02:00,23:02:00,1718,2,,
18627732750651521,23:03:00,23:03:00,1783,3,,
18627732750651521,23:04:00,23:04:00,1659,4,,
18627732760651521,23:00:00,23:00:00,1752,1,,
18627732760651521,23:02:00,23:02:00,1718,2,,
18627732760651521,23:03:00,23:03:00,1783,3,,
18627732760651521,23:04:00,23:04:00,1659,4,,
18627732770651521,17:40:00,17:40:00,1752,1,,
18627732770651521,17:41:00,17:41:00,1718,2,,
18627732770651521,17:42:00,17:42:00,1783,3,,
18627732770651521,17:43:00,17:43:00,1659,4,,
18727732730651521,21:33:00,21:33:00,1752,1,,
18727732730651521,21:35:00,21:35:00,1718,2,,
18727732730651521,21:36:00,21:36:00,1783,3,,
18727732730651521,21:37:00,21:37:00,1659,4,,
18727732740651521,17:46:00,17:46:00,1752,1,,
18727732740651521,17:48:00,17:48:00,1718,2,,
18727732740651521,17:49:00,17:49:00,1783,3,,
18727732740651521,17:50:00,17:50:00,1659,4,,
18727732750651521,23:05:00,23:05:00,1752,1,,
18727732750651521,23:07:00,23:07:00,1718,2,,
18727732750651521,23:08:00,23:08:00,1783,3,,
18727732750651521,23:09:00,23:09:00,1659,4,,
18727732760651521,23:05:00,23:05:00,1752,1,,
18727732760651521,23:07:00,23:07:00,1718,2,,
18727732760651521,23:08:00,23:08:00,1783,3,,
18727732760651521,23:09:00,23:09:00,1659,4,,
18727732770651521,17:43:00,17:43:00,1752,1,,
18727732770651521,17:44:00,17:44:00,1718,2,,
18727732770651521,17:45:00,17:45:00,1783,3,,
18727732770651521,17:46:00,17:46:00,1659,4,,
18827732730651521,21:42:00,21:42:00,1752,1,,
18827732730651521,21:43:00,21:43:00,1718,2,,
18827732730651521,21:44:00,21:44:00,1783,3,,
18827732730651521,21:45:00,21:45:00,1659,4,,
18827732740651521,17:49:00,17:49:00,1752,1,,
18827732740651521,17:51:00,17:51:00,1718,2,,
18827732740651521,17:52:00,17:52:00,1783,3,,
18827732740651521,17:53:00,17:53:00,1659,4,,
18827732750651521,23:10:00,23:10:00,1752,1,,
18827732750651521,23:12:00,23:12:00,1718,2,,
18827732750651521,23:13:00,23:13:00,1783,3,,
18827732750651521,23:14:00,23:14:00,1659,4,,
18827732760651521,23:10:00,23:10:00,1752,1,,
18827732760651521,23:12:00,23:12:00,1718,2,,
18827732760651521,23:13:00,23:13:00,1783,3,,
18827732760651521,23:14:00,23:14:00,1659,4,,
18827732770651521,17:46:00,17:46:00,1752,1,,
18827732770651521,17:47:00,17:47:00,1718,2,,
18827732770651521,17:48:00,17:48:00,1783,3,,
18827732770651521,17:49:00,17:49:00,1659,4,,
18927732730651521,21:50:00,21:50:00,1752,1,,
18927732730651521,21:52:00,21:52:00,1718,2,,
18927732730651521,21:53:00,21:53:00,1783,3,,
18927732730651521,21:54:00,21:54:00,1659,4,,
18927732740651521,17:52:00,17:52:00,1752,1,,
18927732740651521,17:54:00,17:54:00,1718,2,,
18927732740651521,17:55:00,17:55:00,1783,3,,
18927732740651521,17:56:00,17:56:00,1659,4,,
18927732750651521,23:15:00,23:15:00,1752,1,,
18927732750651521,23:17:00,23:17:00,1718,2,,
18927732750651521,23:18:00,23:18:00,1783,3,,
18927732750651521,23:19:00,23:19:00,1659,4,,
18927732760651521,23:15:00,23:15:00,1752,1,,
18927732760651521,23:17:00,23:17:00,1718,2,,
18927732760651521,23:18:00,23:18:00,1783,3,,
18927732760651521,23:19:00,23:19:00,1659,4,,
18927732770651521,17:49:00,17:49:00,1752,1,,
18927732770651521,17:50:00,17:50:00,1718,2,,
18927732770651521,17:51:00,17:51:00,1783,3,,
18927732770651521,17:52:00,17:52:00,1659,4,,
19027732730651521,21:59:00,21:59:00,1752,1,,
19027732730651521,22:00:00,22:00:00,1718,2,,
19027732730651521,22:01:00,22:01:00,1783,3,,
19027732730651521,22:02:00,22:02:00,1659,4,,
19027732740651521,17:55:00,17:55:00,1752,1,,
19027732740651521,17:57:00,17:57:00,1718,2,,
19027732740651521,17:58:00,17:58:00,1783,3,,
19027732740651521,17:59:00,17:59:00,1659,4,,
19027732750651521,23:20:00,23:20:00,1752,1,,
19027732750651521,23:22:00,23:22:00,1718,2,,
19027732750651521,23:23:00,23:23:00,1783,3,,
19027732750651521,23:24:00,23:24:00,1659,4,,
19027732760651521,23:20:00,23:20:00,1752,1,,
19027732760651521,23:22:00,23:22:00,1718,2,,
19027732760651521,23:23:00,23:23:00,1783,3,,
19027732760651521,23:24:00,23:24:00,1659,4,,
19027732770651521,17:52:00,17:52:00,1752,1,,
19027732770651521,17:53:00,17:53:00,1718,2,,
19027732770651521,17:54:00,17:54:00,1783,3,,
19027732770651521,17:55:00,17:55:00,1659,4,,
19127732730651521,22:07:00,22:07:00,1752,1,,
19127732730651521,22:09:00,22:09:00,1718,2,,
19127732730651521,22:10:00,22:10:00,1783,3,,
19127732730651521,22:11:00,22:11:00,1659,4,,
19127732740651521,17:58:00,17:58:00,1752,1,,
19127732740651521,18:00:00,18:00:00,1718,2,,
19127732740651521,18:01:00,18:01:00,1783,3,,
19127732740651521,18:02:00,18:02:00,1659,4,,
19127732750651521,23:25:00,23:25:00,1752,1,,
19127732750651521,23:27:00,23:27:00,1718,2,,
19127732750651521,23:28:00,23:28:00,1783,3,,
19127732750651521,23:29:00,23:29:00,1659,4,,
19127732760651521,23:25:00,23:25:00,1752,1,,
19127732760651521,23:27:00,23:27:00,1718,2,,
19127732760651521,23:28:00,23:28:00,1783,3,,
19127732760651521,23:29:00,23:29:00,1659,4,,
19127732770651521,17:55:00,17:55:00,1752,1,,
19127732770651521,17:56:00,17:56:00,1718,2,,
19127732770651521,17:57:00,17:57:00,1783,3,,
19127732770651521,17:58:00,17:58:00,1659,4,,
19227732730651521,22:16:00,22:16:00,1752,1,,
19227732730651521,22:17:00,22:17:00,1718,2,,
19227732730651521,22:18:00,22:18:00,1783,3,,
19227732730651521,22:19:00,22:19:00,1659,4,,
19227732740651521,18:01:00,18:01:00,1752,1,,
19227732740651521,18:03:00,18:03:00,1718,2,,
19227732740651521,18:04:00,18:04:00,1783,3,,
19227732740651521,18:05:00,18:05:00,1659,4,,
19227732750651521,23:30:00,23:30:00,1752,1,,
19227732750651521,23:32:00,23:32:00,1718,2,,
19227732750651521,23:33:00,23:33:00,1783,3,,
19227732750651521,23:34:00,23:34:00,1659,4,,
19227732760651521,23:30:00,23:30:00,1752,1,,
19227732760651521,23:32:00,23:32:00,1718,2,,
19227732760651521,23:33:00,23:33:00,1783,3,,
19227732760651521,23:34:00,23:34:00,1659,4,,
19227732770651521,17:58:00,17:58:00,1752,1,,
19227732770651521,17:59:00,17:59:00,1718,2,,
19227732770651521,18:00:00,18:00:00,1783,3,,
19227732770651521,18:01:00,18:01:00,1659,4,,
1927732720651521,07:55:00,07:55:00,1752,1,,
1927732720651521,07:57:00,07:57:00,1718,2,,
1927732720651521,07:58:00,07:58:00,1783,3,,
1927732720651521,07:59:00,07:59:00,1659,4,,
1927732730651521,07:20:00,07:20:00,1752,1,,
1927732730651521,07:21:00,07:21:00,1718,2,,
1927732730651521,07:22:00,07:22:00,1783,3,,
1927732730651521,07:23:00,07:23:00,1659,4,,
1927732740651521,07:03:00,07:03:00,1752,1,,
1927732740651521,07:05:00,07:05:00,1718,2,,
1927732740651521,07:06:00,07:06:00,1783,3,,
1927732740651521,07:07:00,07:07:00,1659,4,,
1927732750651521,07:26:00,07:26:00,1752,1,,
1927732750651521,07:28:00,07:28:00,1718,2,,
1927732750651521,07:29:00,07:29:00,1783,3,,
1927732750651521,07:30:00,07:30:00,1659,4,,
1927732760651521,07:26:00,07:26:00,1752,1,,
1927732760651521,07:28:00,07:28:00,1718,2,,
1927732760651521,07:29:00,07:29:00,1783,3,,
1927732760651521,07:30:00,07:30:00,1659,4,,
1927732770651521,07:03:00,07:03:00,1752,1,,
1927732770651521,07:05:00,07:05:00,1718,2,,
1927732770651521,07:06:00,07:06:00,1783,3,,
1927732770651521,07:07:00,07:07:00,1659,4,,
19327732730651521,22:24:00,22:24:00,1752,1,,
19327732730651521,22:26:00,22:26:00,1718,2,,
19327732730651521,22:27:00,22:27:00,1783,3,,
19327732730651521,22:28:00,22:28:00,1659,4,,
19327732740651521,18:04:00,18:04:00,1752,1,,
19327732740651521,18:06:00,18:06:00,1718,2,,
19327732740651521,18:07:00,18:07:00,1783,3,,
19327732740651521,18:08:00,18:08:00,1659,4,,
19327732750651521,23:35:00,23:35:00,1752,1,,
19327732750651521,23:37:00,23:37:00,1718,2,,
19327732750651521,23:38:00,23:38:00,1783,3,,
19327732750651521,23:39:00,23:39:00,1659,4,,
19327732760651521,23:35:00,23:35:00,1752,1,,
19327732760651521,23:37:00,23:37:00,1718,2,,
19327732760651521,23:38:00,23:38:00,1783,3,,
19327732760651521,23:39:00,23:39:00,1659,4,,
19327732770651521,18:01:00,18:01:00,1752,1,,
19327732770651521,18:02:00,18:02:00,1718,2,,
19327732770651521,18:03:00,18:03:00,1783,3,,
19327732770651521,18:04:00,18:04:00,1659,4,,
19427732730651521,22:33:00,22:33:00,1752,1,,
19427732730651521,22:34:00,22:34:00,1718,2,,
19427732730651521,22:35:00,22:35:00,1783,3,,
19427732730651521,22:36:00,22:36:00,1659,4,,
19427732740651521,18:07:00,18:07:00,1752,1,,
19427732740651521,18:09:00,18:09:00,1718,2,,
19427732740651521,18:10:00,18:10:00,1783,3,,
19427732740651521,18:11:00,18:11:00,1659,4,,
19427732750651521,23:40:00,23:40:00,1752,1,,
19427732750651521,23:42:00,23:42:00,1718,2,,
19427732750651521,23:43:00,23:43:00,1783,3,,
19427732750651521,23:44:00,23:44:00,1659,4,,
19427732760651521,23:40:00,23:40:00,1752,1,,
19427732760651521,23:42:00,23:42:00,1718,2,,
19427732760651521,23:43:00,23:43:00,1783,3,,
19427732760651521,23:44:00,23:44:00,1659,4,,
19427732770651521,18:04:00,18:04:00,1752,1,,
19427732770651521,18:05:00,18:05:00,1718,2,,
19427732770651521,18:06:00,18:06:00,1783,3,,
19427732770651521,18:07:00,18:07:00,1659,4,,
19527732730651521,22:41:00,22:41:00,1752,1,,
19527732730651521,22:43:00,22:43:00,1718,2,,
19527732730651521,22:44:00,22:44:00,1783,3,,
19527732730651521,22:45:00,22:45:00,1659,4,,
19527732740651521,18:10:00,18:10:00,1752,1,,
19527732740651521,18:12:00,18:12:00,1718,2,,
19527732740651521,18:13:00,18:13:00,1783,3,,
19527732740651521,18:14:00,18:14:00,1659,4,,
19527732750651521,23:45:00,23:45:00,1752,1,,
19527732750651521,23:47:00,23:47:00,1718,2,,
19527732750651521,23:48:00,23:48:00,1783,3,,
19527732750651521,23:49:00,23:49:00,1659,4,,
19527732760651521,23:45:00,23:45:00,1752,1,,
19527732760651521,23:47:00,23:47:00,1718,2,,
19527732760651521,23:48:00,23:48:00,1783,3,,
19527732760651521,23:49:00,23:49:00,1659,4,,
19527732770651521,18:07:00,18:07:00,1752,1,,
