from_stop_id,to_stop_id,transfer_type,min_transfer_time
2467,7376288,2,193
1846,2224141,2,233
1737,3690079,2,287
1846,2224140,2,233
6591843,2493,2,196
2467,7991701,2,226
2204,6263548,2,199
2204,6263549,2,242
1802,4036670,2,255
2376,1647,2,130
1662,7931334,2,265
1662,7931335,2,249
1662,7900037,2,307
2467,7931327,2,215
1889,7932235,2,257
1889,7932234,2,241
2196,4036758,2,208
2467,7376290,2,254
2205,5231600,2,191
2467,7376291,2,247
2044,4459234,2,208
2493,7932161,2,220
2375,6591523,2,203
2493,7932162,2,196
1766,7899413,2,207
1766,7899412,2,253
1802,7512855,2,210
2467,3893335,2,187
2205,7986290,2,235
2205,7986291,2,243
1766,7899415,2,256
2205,7986292,2,243
2467,3893336,2,187
1766,7899414,2,243
2205,7986293,2,241
2467,7931746,2,275
1935,5018194,2,220
2467,7931745,2,275
1889,8007367,2,257
2467,4045022,2,210
1889,8007366,2,245
2205,7986289,2,201
1765,7275215,2,203
2416,7933308,2,191
2416,7933307,2,196
1935,5018193,2,240
1737,4146112,2,252
1949,3672181,2,194
2510,2509,2,72
1634,7933302,2,236
1949,3672182,2,211
1634,7933303,2,234
1935,5158079,2,220
1722,8007409,2,210
2205,7986294,2,191
2285,8357864,2,269
2376,6591450,2,217
1950,3690081,2,228
2375,2374,2,79
1935,5158080,2,240
2007,7900226,2,208
1846,7900220,2,249
1846,7900222,2,234
1846,7900221,2,256
2375,7945888,2,203
1662,4036760,2,342
1766,7932163,2,204
2395,7898951,2,210
2467,1723,2,263
2313,2053,2,600
2467,1724,2,118
1846,8007411,2,249
1846,8007412,2,234
2285,4036827,2,257
2467,6217415,2,215
2467,6217417,2,247
2467,6217416,2,210
1950,5231624,2,211
1889,1890,2,59
1786,7714329,2,277
2375,7275215,2,203
1889,7932277,2,254
1722,4035038,2,215
2196,4459246,2,208
1722,4035039,2,215
1950,5939872,2,201
1846,7900223,2,228
1846,7900224,2,242
1766,6591450,2,217
2416,7275541,2,191
2416,7275542,2,198
2341,7512855,2,210
1722,7932239,2,215
1722,7932238,2,196
1722,7932237,2,226
2493,7931340,2,220
1722,7932235,2,254
1786,7933361,2,277
2099,6591453,2,214
2205,5939872,2,201
1846,4036754,2,234
1846,4036755,2,236
1949,4199316,2,208
1846,4036752,2,249
1949,4199315,2,193
1846,4036753,2,256
1765,6591523,2,203
1846,2053,2,600
1949,3616889,2,204
1846,4036756,2,242
1949,3616888,2,195
1950,5231600,2,191
2313,4036755,2,236
2313,4036754,2,234
1630,7931324,2,281
2313,4036756,2,242
2467,7931972,2,226
2542,7920956,2,265
2376,967988,2,180
2542,7920957,2,249
2313,4036753,2,256
2313,4036752,2,249
1949,5922171,2,236
2376,967989,2,180
2396,4459236,2,277
1662,4036759,2,307
1662,8033012,2,342
1662,8033013,2,307
1889,7913221,2,241
1889,7913220,2,254
1722,5018192,2,226
1846,5018187,2,240
1846,5018186,2,240
1722,5018190,2,254
1722,5018191,2,196
2205,5231624,2,211
2099,7932203,2,214
6591545,2099,2,243
2467,1715,2,480
2341,6449026,2,323
2260,5158080,2,240
2341,6449023,2,237
2341,6449024,2,237
2510,4036663,2,281
1846,4008204,2,236
1889,3893338,2,186
1889,7921090,2,198
1889,3893337,2,198
2205,7932046,2,228
2376,7931373,2,231
2205,7932047,2,243
2376,7931372,2,217
2205,7932048,2,190
2205,7932049,2,202
1889,4036659,2,186
2050,6591453,2,214
1722,7991701,2,226
1950,4459270,2,201
1950,4459271,2,211
2196,8033014,2,208
2467,4035039,2,215
2467,4035038,2,215
2376,7170694,2,207
2260,5158079,2,220
1630,7911768,2,241
2196,7920955,2,208
1889,4036660,2,257
2467,8007367,2,254
2467,8007368,2,252
1722,4036749,2,226
1722,4036748,2,196
1722,4036747,2,210
2285,3749689,2,269
2375,7931336,2,210
3343778,1766,2,180
6591547,1683,2,220
2375,7920958,2,222
2467,2460,2,480
2376,7931568,2,217
1846,4036658,2,256
1846,4036657,2,236
2467,2469,2,108
2467,2468,2,253
2376,7932202,2,217
2341,4024811,2,227
2341,7932273,2,313
2341,7932272,2,227
2341,4024810,2,227
2341,7932271,2,255
1737,7921146,2,252
1846,7921067,2,270
1846,7921066,2,233
1722,7275549,2,241
1722,7275548,2,226
1766,7932202,2,217
2341,7512906,2,255
2313,4008204,2,236
2467,5018190,2,254
2313,7900286,2,233
2467,5018191,2,196
2467,5018192,2,226
2415,3926272,2,287
2415,3926273,2,275
1786,7691433,2,236
1683,7932162,2,196
1765,7920958,2,222
1683,7932161,2,220
1722,6217417,2,247
1722,8079716,2,196
1722,6217415,2,215
1722,6217416,2,210
1785,5231602,2,226
1802,5121460,2,237
1802,5121461,2,237
2376,7931341,2,204
1786,7946009,2,236
1802,5121463,2,323
2376,7931342,2,207
1786,7946008,2,268
2260,5018194,2,220
2260,5018193,2,240
1786,7946007,2,257
1786,7691427,2,268
1722,7275550,2,216
1949,3672116,2,194
1949,3672117,2,211
1766,2377,2,128
1738,4459235,2,191
2395,2394,2,87
2510,7911768,2,241
2204,3672117,2,211
2204,3672116,2,194
2395,7920992,2,210
1722,7899751,2,247
1722,7899752,2,247
2396,7714329,2,277
2260,7931971,2,220
1785,5231621,2,210
1786,7933304,2,236
2510,7911755,2,251
2510,7911756,2,238
1889,7931382,2,186
1766,967989,2,180
1766,967988,2,180
1950,7899157,2,190
2196,7900036,2,208
2467,7932237,2,226
2467,7932238,2,196
2467,7932235,2,254
1765,4037045,2,203
2467,7932239,2,215
1766,7899456,2,217
1950,7986294,2,191
1950,7986292,2,243
1950,7986293,2,241
2467,5158081,2,226
2050,4036982,2,243
1950,7899158,2,202
1846,1847,2,95
1889,7931328,2,198
1950,7986289,2,201
1722,1724,2,108
2285,8007366,2,245
1722,1723,2,207
2196,7900226,2,208
2285,3893337,2,198
2285,3893338,2,186
1738,7933307,2,196
2467,7899751,2,247
1950,7986291,2,243
1738,7933308,2,191
1950,7986290,2,235
2467,7899752,2,247
1630,7933298,2,258
2285,8007367,2,257
1630,7933299,2,281
1683,7931340,2,220
1846,2102,2,600
1949,5922214,2,199
1846,5138169,2,233
2341,4036670,2,255
1846,5138167,2,285
1846,5138168,2,216
1785,1784,2,100
2510,1629,2,72
2395,4036631,2,226
6591547,2493,2,220
2313,7921092,2,222
2467,7913219,2,203
2313,7921091,2,249
2467,7913218,2,205
2467,7913217,2,214
2313,7921093,2,216
1846,4008283,2,225
1722,4045022,2,210
2099,4036982,2,243
2467,5158083,2,216
2467,5158082,2,241
1630,4036663,2,281
1846,2314,2,125
1737,7647701,2,216
1786,7945935,2,268
1737,7647702,2,207
1786,4459236,2,277
2260,7275547,2,230
2260,7275546,2,244
1722,8357863,2,108
1722,8357864,2,212
2467,8357863,2,108
1722,8357865,2,247
2467,8357865,2,247
2467,8357864,2,212
2205,7921034,2,228
1722,7376291,2,247
1722,7376290,2,254
2542,7931335,2,249
2542,7931334,2,265
2204,4199315,2,193
2204,4199316,2,208
2285,5018189,2,198
1935,4036745,2,220
1630,2509,2,72
1802,7512906,2,255
2341,5121460,2,237
1935,4036746,2,240
2341,5121461,2,237
2313,7921067,2,270
2341,5121463,2,323
2395,7921035,2,226
2313,7921066,2,233
1765,7945888,2,203
2467,7991680,2,226
1722,7376289,2,193
1722,7376288,2,193
2313,7900220,2,249
1738,7714372,2,195
2313,7900224,2,242
2313,7900223,2,228
2313,7900222,2,234
2313,7900221,2,256
1722,1715,2,480
1722,7176249,2,254
1738,7714371,2,198
1662,7899990,2,342
7653707,1786,2,231
1846,7991804,2,285
2313,7931329,2,249
1950,7920996,2,191
3343768,2313,2,180
1950,7920995,2,201
1950,7920998,2,241
2204,3672182,2,211
1950,7920997,2,235
2204,3672181,2,194
1722,1166840,2,180
2542,4036760,2,342
1950,7920999,2,243
1950,1659,2,61
1722,1166841,2,180
1846,7991813,2,270
1766,1767,2,60
2542,4036759,2,307
2313,7931330,2,234
2313,7931331,2,242
2415,3672112,2,252
2514,7933302,2,236
2514,7933303,2,234
2415,3672111,2,258
2313,4008283,2,225
1722,7176250,2,196
2205,7899157,2,190
2205,7899158,2,202
1634,7714273,2,288
1737,3926272,2,287
1634,7714272,2,288
1737,3926273,2,275
1630,1629,2,72
2416,4023264,2,188
2416,4023265,2,188
1722,8167113,2,226
1722,7931972,2,226
1935,7932022,2,240
2050,2100,2,119
2007,4459246,2,208
1846,5138223,2,270
2416,4677616,2,186
2416,4677617,2,186
2313,7931381,2,256
2313,7931380,2,236
2395,5231602,2,226
1786,7275543,2,277
1785,2394,2,94
1722,4459239,2,226
2050,7932203,2,214
1779,3747923,2,256
1779,3747924,2,252
2313,5018186,2,240
2313,5018187,2,240
1737,6263542,2,252
1722,7931327,2,215
1737,6263541,2,258
1846,7176246,2,240
1737,6263540,2,238
3343777,1766,2,180
1722,4459240,2,210
6591548,2376,2,229
1846,7176245,2,240
1766,7931372,2,217
1766,7931373,2,231
2205,7931397,2,242
2205,7931398,2,243
1949,6263548,2,199
1722,7899121,2,204
1949,6263549,2,242
2205,7931396,2,242
1722,7899122,2,205
2510,7933299,2,281
2510,7933298,2,258
1949,4146139,2,211
2050,7275147,2,243
1935,7931971,2,220
1737,6263539,2,287
1802,4459233,2,210
2376,4037268,2,217
1737,6263538,2,199
2415,4459273,2,258
2415,4459272,2,199
2467,4036827,2,254
2163,7275540,2,208
1766,2527,2,101
2542,7900037,2,307
1722,7931745,2,275
1722,7931746,2,275
2285,7932235,2,257
2285,7932234,2,241
7653706,1786,2,225
1950,7921034,2,228
1722,8007367,2,254
1737,4459272,2,199
2099,2100,2,137
2285,4036750,2,198
2285,4036751,2,186
2396,7945935,2,268
1722,8007368,2,252
1737,4459273,2,258
1722,4473192,2,247
1766,7931342,2,207
1935,7932240,2,230
1766,7931341,2,204
2395,1784,2,93
1935,7932241,2,244
1722,7899182,2,108
2375,1764,2,137
1766,1647,2,113
1846,3893341,2,222
1662,7920956,2,265
1846,3893342,2,228
1846,3893343,2,216
2376,6591526,2,229
1846,3893344,2,233
1662,7920957,2,249
1846,3893340,2,256
2415,4036625,2,252
2260,7946314,2,240
2415,4036626,2,287
2313,5138223,2,270
1846,3893339,2,249
2395,5231621,2,210
1889,5018222,2,198
1722,4473191,2,215
1722,4473190,2,215
1785,4036631,2,226
2285,7946310,2,186
2285,7946311,2,198
2285,7921090,2,198
2467,4036661,2,196
2467,4036660,2,254
1766,7931522,2,207
1766,7931521,2,253
1785,4459268,2,210
1889,2286,2,67
2313,4459242,2,249
2313,4459244,2,242
2313,4459243,2,234
1846,7921091,2,249
1846,4459244,2,242
1846,7921092,2,222
1846,4459243,2,234
1738,7945932,2,198
1846,4459242,2,249
2205,4459270,2,201
2205,4459271,2,211
1846,7921093,2,216
2205,2539,2,111
2467,7921088,2,242
2467,7921089,2,203
2313,1847,2,88
1722,7946313,2,203
2415,7647702,2,207
1738,4036665,2,198
1737,7921145,2,258
2415,7647701,2,216
2376,2377,2,153
2376,1767,2,79
2205,7920997,2,235
2205,7920998,2,241
2376,7932163,2,204
2205,7920995,2,201
2205,7920996,2,191
2205,7920999,2,243
2415,5231597,2,287
2415,5231596,2,252
1722,7946340,2,242
2313,4036657,2,236
2313,4036658,2,256
1765,2374,2,79
1738,7946010,2,198
6591544,1765,2,203
1738,7946011,2,198
1662,4459247,2,307
1889,7946311,2,198
1889,7946310,2,186
1722,4472773,2,210
1722,4472774,2,210
1766,7931568,2,217
1737,3672111,2,258
1737,3672112,2,252
2313,3893339,2,249
2375,4037045,2,203
2163,4017041,2,200
2163,4017040,2,270
2395,7986296,2,226
2341,7932269,2,219
2260,4036662,2,230
1950,7931398,2,243
1950,7931397,2,242
2313,3893343,2,216
1950,7931396,2,242
2313,3893344,2,233
2163,4459234,2,208
1785,7920992,2,210
2313,3893341,2,222
2313,3893342,2,228
2205,3690081,2,228
2313,3893340,2,256
2341,4459233,2,210
2204,5922214,2,199
2395,7986287,2,210
2395,4459268,2,210
1935,4459238,2,244
2260,4472771,2,244
2260,4472772,2,230
1846,7946305,2,216
1935,7946314,2,240
1846,7946304,2,233
1846,7946309,2,249
2416,7946010,2,198
1846,7946308,2,256
2416,7946011,2,198
1949,4146110,2,211
1846,7946307,2,222
2416,7714277,2,196
1949,3672269,2,194
1846,7946306,2,228
2416,7714278,2,191
2313,7991804,2,285
2510,4459237,2,238
1889,8357864,2,269
2376,7931522,2,207
1765,1764,2,103
2205,3690050,2,269
2376,7931521,2,253
2205,3690051,2,269
1737,5231625,2,199
2007,4036758,2,208
1737,5231626,2,258
1662,4036653,2,342
1630,7911755,2,251
2260,4037282,2,220
2467,8079716,2,196
2313,7991813,2,270
1630,7911756,2,238
2099,6591524,2,243
2285,7913220,2,254
2260,7176253,2,220
2260,7176252,2,240
2285,7913221,2,241
