from_stop_id,to_stop_id,transfer_type,min_transfer_time
7013377,1166827,2,279
4843405,1166826,2,217
4472773,1166840,2,210
7986310,1166835,2,282
4472773,1166841,2,210
6129305,7921094,2,241
6129305,3893345,2,241
1166833,1956,2,180
7921181,1166835,2,246
1166833,1955,2,420
7921181,1166834,2,246
7899743,1166834,2,246
1166832,7965055,2,189
7899743,1166835,2,246
7986310,1166834,2,282
6251746,1166835,2,194
6251746,1166834,2,194
2336,1166839,2,180
2336,1166838,2,180
1166833,7964978,2,259
1166833,7964979,2,190
7932232,1166838,2,193
7932232,1166839,2,193
1166841,7913217,2,214
1166841,7913218,2,205
1166841,7913219,2,203
1166841,7899122,2,205
1166841,7899121,2,204
7013384,1166824,2,243
7013384,1166825,2,243
7932239,1166840,2,215
7986309,1166835,2,284
7986309,1166834,2,284
7932239,1166841,2,215
8007409,1166840,2,210
1166827,4798880,2,252
8007409,1166841,2,210
1166835,2036,2,180
1166840,3749688,2,108
1166840,3749689,2,212
1166833,7931530,2,259
7899750,1166832,2,191
2219,1166834,2,180
1166840,3749691,2,252
1166832,7965038,2,190
7899750,1166833,2,191
1166840,3749690,2,210
1166840,4036661,2,196
1166832,7965037,2,240
7275151,1166835,2,189
7275151,1166834,2,189
1166840,4036660,2,254
1166835,7161644,2,194
1166832,7965039,2,207
2219,1166835,2,180
1166835,7161643,2,213
1166832,7965036,2,259
7898939,1166831,2,216
7153048,1166833,2,207
7898939,1166830,2,216
7153048,1166832,2,207
8367261,1166835,2,157
8367261,1166834,2,157
1166826,4798880,2,252
7275549,1166841,2,241
7275549,1166840,2,241
5158081,1166841,2,226
5158081,1166840,2,226
1166833,7964942,2,189
1166833,7964943,2,240
7275150,1166834,2,207
7275150,1166835,2,207
7986272,1166835,2,246
1166834,4036822,2,314
7986272,1166834,2,246
1166835,7945917,2,200
1166826,7898957,2,252
1166835,7945916,2,245
7899749,1166833,2,216
7899749,1166832,2,216
7898946,1166826,2,285
1166841,4035039,2,215
1166841,4036660,2,254
7898946,1166827,2,285
1166841,4035038,2,215
1166841,4036661,2,196
1166832,7900243,2,265
1166831,7964940,2,196
1166834,7921099,2,243
1166835,4037196,2,221
7275317,1166835,2,308
1166835,4037197,2,207
7275317,1166834,2,308
1166841,7899182,2,108
1166835,4037198,2,194
1166835,4037199,2,308
1166835,2155,2,180
1166840,4035039,2,215
7931746,1166841,2,275
7931746,1166840,2,275
1166840,4035038,2,215
8321659,1166833,2,189
7899751,1166840,2,247
7899751,1166841,2,247
1166834,4036985,2,200
1964,1166835,2,180
1166834,4036986,2,189
1964,1166834,2,180
1166834,4037198,2,194
1166834,4037197,2,207
1166834,4037196,2,221
1166840,1724,2,180
1166834,4037199,2,308
1166840,4459239,2,226
1166841,2460,2,140
5231613,1166832,2,265
1166826,7932083,2,202
5231613,1166833,2,265
1166826,7932082,2,217
1166840,4459240,2,210
8367259,1166834,2,247
8367259,1166835,2,247
1166826,7898981,2,252
7013385,1166825,2,250
1166840,1715,2,140
7275315,1166835,2,189
7013385,1166824,2,250
7275315,1166834,2,189
7932237,1166841,2,226
7932237,1166840,2,226
1166840,7176249,2,254
1166840,7913218,2,205
1166840,7913217,2,214
1166840,7913219,2,203
1166832,4037183,2,266
1166832,4037184,2,265
7946340,1166840,2,242
7946340,1166841,2,242
1166830,7965043,2,196
1166830,7965042,2,216
1166841,2469,2,180
