trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1027736361576414,06:08:00,06:08:00,1166832,5,,
1027736361576414,06:10:00,06:10:00,1166830,6,,
1027736361576414,06:11:00,06:11:00,1166828,7,,
1027736361576414,06:13:00,06:13:00,1166826,8,,
1027736361576414,06:15:00,06:15:00,1166824,9,,
10327736311576414,11:24:00,11:24:00,1166840,1,,
10327736311576414,11:25:00,11:25:00,1166838,2,,
10327736311576414,11:27:00,11:27:00,6129304,3,,
10327736311576414,11:29:00,11:29:00,1166834,4,,
10327736311576414,11:32:00,11:32:00,1166832,5,,
10327736311576414,11:34:00,11:34:00,1166830,6,,
10327736311576414,11:35:00,11:35:00,1166828,7,,
10327736311576414,11:37:00,11:37:00,1166826,8,,
10327736311576414,11:39:00,11:39:00,1166824,9,,
10327736321576414,08:54:00,08:54:00,1166840,1,,
10327736321576414,08:55:00,08:55:00,1166838,2,,
10327736321576414,08:57:00,08:57:00,6129304,3,,
10327736321576414,08:58:00,08:58:00,1166834,4,,
10327736321576414,09:02:00,09:02:00,1166832,5,,
10327736321576414,09:03:00,09:03:00,1166830,6,,
10327736321576414,09:04:00,09:04:00,1166828,7,,
10327736321576414,09:06:00,09:06:00,1166826,8,,
10327736321576414,09:08:00,09:08:00,1166824,9,,
10327736351576414,11:25:00,11:25:00,1166840,1,,
10327736351576414,11:27:00,11:27:00,1166838,2,,
10327736351576414,11:29:00,11:29:00,6129304,3,,
10327736351576414,11:31:00,11:31:00,1166834,4,,
10327736351576414,11:34:00,11:34:00,1166832,5,,
10327736351576414,11:35:00,11:35:00,1166830,6,,
10327736351576414,11:37:00,11:37:00,1166828,7,,
10327736351576414,11:39:00,11:39:00,1166826,8,,
10327736351576414,11:41:00,11:41:00,1166824,9,,
10327736361576414,08:54:00,08:54:00,1166840,1,,
10327736361576414,08:55:00,08:55:00,1166838,2,,
10327736361576414,08:57:00,08:57:00,6129304,3,,
10327736361576414,08:58:00,08:58:00,1166834,4,,
10327736361576414,09:02:00,09:02:00,1166832,5,,
10327736361576414,09:03:00,09:03:00,1166830,6,,
10327736361576414,09:04:00,09:04:00,1166828,7,,
10327736361576414,09:06:00,09:06:00,1166826,8,,
10327736361576414,09:08:00,09:08:00,1166824,9,,
10427736311576414,11:27:00,11:27:00,1166840,1,,
10427736311576414,11:28:00,11:28:00,1166838,2,,
10427736311576414,11:30:00,11:30:00,6129304,3,,
10427736311576414,11:32:00,11:32:00,1166834,4,,
10427736311576414,11:35:00,11:35:00,1166832,5,,
10427736311576414,11:37:00,11:37:00,1166830,6,,
10427736311576414,11:38:00,11:38:00,1166828,7,,
10427736311576414,11:40:00,11:40:00,1166826,8,,
10427736311576414,11:42:00,11:42:00,1166824,9,,
10427736321576414,08:55:00,08:55:00,1166840,1,,
10427736321576414,08:57:00,08:57:00,1166838,2,,
10427736321576414,08:58:00,08:58:00,6129304,3,,
10427736321576414,09:00:00,09:00:00,1166834,4,,
10427736321576414,09:03:00,09:03:00,1166832,5,,
10427736321576414,09:04:00,09:04:00,1166830,6,,
10427736321576414,09:06:00,09:06:00,1166828,7,,
10427736321576414,09:07:00,09:07:00,1166826,8,,
10427736321576414,09:10:00,09:10:00,1166824,9,,
10427736351576414,11:28:00,11:28:00,1166840,1,,
10427736351576414,11:30:00,11:30:00,1166838,2,,
10427736351576414,11:32:00,11:32:00,6129304,3,,
10427736351576414,11:34:00,11:34:00,1166834,4,,
10427736351576414,11:37:00,11:37:00,1166832,5,,
10427736351576414,11:38:00,11:38:00,1166830,6,,
10427736351576414,11:40:00,11:40:00,1166828,7,,
10427736351576414,11:42:00,11:42:00,1166826,8,,
10427736351576414,11:44:00,11:44:00,1166824,9,,
10427736361576414,08:55:00,08:55:00,1166840,1,,
10427736361576414,08:57:00,08:57:00,1166838,2,,
10427736361576414,08:58:00,08:58:00,6129304,3,,
10427736361576414,09:00:00,09:00:00,1166834,4,,
10427736361576414,09:03:00,09:03:00,1166832,5,,
10427736361576414,09:04:00,09:04:00,1166830,6,,
10427736361576414,09:06:00,09:06:00,1166828,7,,
10427736361576414,09:07:00,09:07:00,1166826,8,,
10427736361576414,09:10:00,09:10:00,1166824,9,,
10527736311576414,11:30:00,11:30:00,1166840,1,,
10527736311576414,11:31:00,11:31:00,1166838,2,,
10527736311576414,11:33:00,11:33:00,6129304,3,,
10527736311576414,11:35:00,11:35:00,1166834,4,,
10527736311576414,11:38:00,11:38:00,1166832,5,,
10527736311576414,11:40:00,11:40:00,1166830,6,,
10527736311576414,11:41:00,11:41:00,1166828,7,,
10527736311576414,11:43:00,11:43:00,1166826,8,,
10527736311576414,11:45:00,11:45:00,1166824,9,,
10527736321576414,08:57:00,08:57:00,1166840,1,,
10527736321576414,08:58:00,08:58:00,1166838,2,,
10527736321576414,09:00:00,09:00:00,6129304,3,,
10527736321576414,09:02:00,09:02:00,1166834,4,,
10527736321576414,09:05:00,09:05:00,1166832,5,,
10527736321576414,09:06:00,09:06:00,1166830,6,,
10527736321576414,09:08:00,09:08:00,1166828,7,,
10527736321576414,09:09:00,09:09:00,1166826,8,,
10527736321576414,09:11:00,09:11:00,1166824,9,,
10527736351576414,11:31:00,11:31:00,1166840,1,,
10527736351576414,11:33:00,11:33:00,1166838,2,,
10527736351576414,11:35:00,11:35:00,6129304,3,,
10527736351576414,11:37:00,11:37:00,1166834,4,,
10527736351576414,11:40:00,11:40:00,1166832,5,,
10527736351576414,11:41:00,11:41:00,1166830,6,,
10527736351576414,11:43:00,11:43:00,1166828,7,,
10527736351576414,11:45:00,11:45:00,1166826,8,,
10527736351576414,11:47:00,11:47:00,1166824,9,,
10527736361576414,08:57:00,08:57:00,1166840,1,,
10527736361576414,08:58:00,08:58:00,1166838,2,,
10527736361576414,09:00:00,09:00:00,6129304,3,,
10527736361576414,09:02:00,09:02:00,1166834,4,,
10527736361576414,09:05:00,09:05:00,1166832,5,,
10527736361576414,09:06:00,09:06:00,1166830,6,,
10527736361576414,09:08:00,09:08:00,1166828,7,,
10527736361576414,09:09:00,09:09:00,1166826,8,,
10527736361576414,09:11:00,09:11:00,1166824,9,,
10627736311576414,11:33:00,11:33:00,1166840,1,,
10627736311576414,11:34:00,11:34:00,1166838,2,,
10627736311576414,11:36:00,11:36:00,6129304,3,,
10627736311576414,11:38:00,11:38:00,1166834,4,,
10627736311576414,11:41:00,11:41:00,1166832,5,,
10627736311576414,11:43:00,11:43:00,1166830,6,,
10627736311576414,11:44:00,11:44:00,1166828,7,,
10627736311576414,11:46:00,11:46:00,1166826,8,,
10627736311576414,11:48:00,11:48:00,1166824,9,,
10627736321576414,08:59:00,08:59:00,1166840,1,,
10627736321576414,09:00:00,09:00:00,1166838,2,,
10627736321576414,09:01:00,09:01:00,6129304,3,,
10627736321576414,09:03:00,09:03:00,1166834,4,,
10627736321576414,09:06:00,09:06:00,1166832,5,,
10627736321576414,09:08:00,09:08:00,1166830,6,,
10627736321576414,09:09:00,09:09:00,1166828,7,,
10627736321576414,09:11:00,09:11:00,1166826,8,,
10627736321576414,09:13:00,09:13:00,1166824,9,,
10627736351576414,11:34:00,11:34:00,1166840,1,,
10627736351576414,11:36:00,11:36:00,1166838,2,,
10627736351576414,11:38:00,11:38:00,6129304,3,,
10627736351576414,11:40:00,11:40:00,1166834,4,,
10627736351576414,11:43:00,11:43:00,1166832,5,,
10627736351576414,11:44:00,11:44:00,1166830,6,,
10627736351576414,11:46:00,11:46:00,1166828,7,,
10627736351576414,11:48:00,11:48:00,1166826,8,,
10627736351576414,11:50:00,11:50:00,1166824,9,,
10627736361576414,08:59:00,08:59:00,1166840,1,,
10627736361576414,09:00:00,09:00:00,1166838,2,,
10627736361576414,09:01:00,09:01:00,6129304,3,,
10627736361576414,09:03:00,09:03:00,1166834,4,,
10627736361576414,09:06:00,09:06:00,1166832,5,,
10627736361576414,09:08:00,09:08:00,1166830,6,,
10627736361576414,09:09:00,09:09:00,1166828,7,,
10627736361576414,09:11:00,09:11:00,1166826,8,,
10627736361576414,09:13:00,09:13:00,1166824,9,,
10727736311576414,11:36:00,11:36:00,1166840,1,,
10727736311576414,11:37:00,11:37:00,1166838,2,,
10727736311576414,11:39:00,11:39:00,6129304,3,,
10727736311576414,11:41:00,11:41:00,1166834,4,,
10727736311576414,11:44:00,11:44:00,1166832,5,,
10727736311576414,11:46:00,11:46:00,1166830,6,,
10727736311576414,11:47:00,11:47:00,1166828,7,,
10727736311576414,11:49:00,11:49:00,1166826,8,,
10727736311576414,11:51:00,11:51:00,1166824,9,,
10727736321576414,09:00:00,09:00:00,1166840,1,,
10727736321576414,09:02:00,09:02:00,1166838,2,,
10727736321576414,09:03:00,09:03:00,6129304,3,,
10727736321576414,09:05:00,09:05:00,1166834,4,,
10727736321576414,09:08:00,09:08:00,1166832,5,,
10727736321576414,09:09:00,09:09:00,1166830,6,,
10727736321576414,09:11:00,09:11:00,1166828,7,,
10727736321576414,09:12:00,09:12:00,1166826,8,,
10727736321576414,09:14:00,09:14:00,1166824,9,,
10727736351576414,11:37:00,11:37:00,1166840,1,,
10727736351576414,11:39:00,11:39:00,1166838,2,,
10727736351576414,11:41:00,11:41:00,6129304,3,,
10727736351576414,11:43:00,11:43:00,1166834,4,,
10727736351576414,11:46:00,11:46:00,1166832,5,,
10727736351576414,11:47:00,11:47:00,1166830,6,,
10727736351576414,11:49:00,11:49:00,1166828,7,,
10727736351576414,11:51:00,11:51:00,1166826,8,,
10727736351576414,11:53:00,11:53:00,1166824,9,,
10727736361576414,09:00:00,09:00:00,1166840,1,,
10727736361576414,09:02:00,09:02:00,1166838,2,,
10727736361576414,09:03:00,09:03:00,6129304,3,,
10727736361576414,09:05:00,09:05:00,1166834,4,,
10727736361576414,09:08:00,09:08:00,1166832,5,,
10727736361576414,09:09:00,09:09:00,1166830,6,,
10727736361576414,09:11:00,09:11:00,1166828,7,,
10727736361576414,09:12:00,09:12:00,1166826,8,,
10727736361576414,09:14:00,09:14:00,1166824,9,,
10827736311576414,11:39:00,11:39:00,1166840,1,,
10827736311576414,11:40:00,11:40:00,1166838,2,,
10827736311576414,11:42:00,11:42:00,6129304,3,,
10827736311576414,11:44:00,11:44:00,1166834,4,,
10827736311576414,11:47:00,11:47:00,1166832,5,,
10827736311576414,11:49:00,11:49:00,1166830,6,,
10827736311576414,11:50:00,11:50:00,1166828,7,,
10827736311576414,11:52:00,11:52:00,1166826,8,,
10827736311576414,11:54:00,11:54:00,1166824,9,,
10827736321576414,09:02:00,09:02:00,1166840,1,,
10827736321576414,09:03:00,09:03:00,1166838,2,,
10827736321576414,09:05:00,09:05:00,6129304,3,,
10827736321576414,09:06:00,09:06:00,1166834,4,,
10827736321576414,09:09:00,09:09:00,1166832,5,,
10827736321576414,09:11:00,09:11:00,1166830,6,,
10827736321576414,09:12:00,09:12:00,1166828,7,,
10827736321576414,09:14:00,09:14:00,1166826,8,,
10827736321576414,09:16:00,09:16:00,1166824,9,,
10827736351576414,11:40:00,11:40:00,1166840,1,,
10827736351576414,11:42:00,11:42:00,1166838,2,,
10827736351576414,11:44:00,11:44:00,6129304,3,,
10827736351576414,11:46:00,11:46:00,1166834,4,,
10827736351576414,11:49:00,11:49:00,1166832,5,,
10827736351576414,11:50:00,11:50:00,1166830,6,,
10827736351576414,11:52:00,11:52:00,1166828,7,,
10827736351576414,11:54:00,11:54:00,1166826,8,,
10827736351576414,11:56:00,11:56:00,1166824,9,,
10827736361576414,09:02:00,09:02:00,1166840,1,,
10827736361576414,09:03:00,09:03:00,1166838,2,,
10827736361576414,09:05:00,09:05:00,6129304,3,,
10827736361576414,09:06:00,09:06:00,1166834,4,,
10827736361576414,09:09:00,09:09:00,1166832,5,,
10827736361576414,09:11:00,09:11:00,1166830,6,,
10827736361576414,09:12:00,09:12:00,1166828,7,,
10827736361576414,09:14:00,09:14:00,1166826,8,,
10827736361576414,09:16:00,09:16:00,1166824,9,,
10927736311576414,11:42:00,11:42:00,1166840,1,,
10927736311576414,11:43:00,11:43:00,1166838,2,,
10927736311576414,11:45:00,11:45:00,6129304,3,,
10927736311576414,11:47:00,11:47:00,1166834,4,,
10927736311576414,11:50:00,11:50:00,1166832,5,,
10927736311576414,11:52:00,11:52:00,1166830,6,,
10927736311576414,11:53:00,11:53:00,1166828,7,,
10927736311576414,11:55:00,11:55:00,1166826,8,,
10927736311576414,11:57:00,11:57:00,1166824,9,,
10927736321576414,09:03:00,09:03:00,1166840,1,,
10927736321576414,09:05:00,09:05:00,1166838,2,,
10927736321576414,09:06:00,09:06:00,6129304,3,,
10927736321576414,09:08:00,09:08:00,1166834,4,,
10927736321576414,09:11:00,09:11:00,1166832,5,,
10927736321576414,09:12:00,09:12:00,1166830,6,,
10927736321576414,09:14:00,09:14:00,1166828,7,,
10927736321576414,09:15:00,09:15:00,1166826,8,,
10927736321576414,09:17:00,09:17:00,1166824,9,,
10927736351576414,11:43:00,11:43:00,1166840,1,,
10927736351576414,11:45:00,11:45:00,1166838,2,,
10927736351576414,11:47:00,11:47:00,6129304,3,,
10927736351576414,11:49:00,11:49:00,1166834,4,,
10927736351576414,11:52:00,11:52:00,1166832,5,,
10927736351576414,11:53:00,11:53:00,1166830,6,,
10927736351576414,11:55:00,11:55:00,1166828,7,,
10927736351576414,11:57:00,11:57:00,1166826,8,,
10927736351576414,11:59:00,11:59:00,1166824,9,,
10927736361576414,09:03:00,09:03:00,1166840,1,,
10927736361576414,09:05:00,09:05:00,1166838,2,,
10927736361576414,09:06:00,09:06:00,6129304,3,,
10927736361576414,09:08:00,09:08:00,1166834,4,,
10927736361576414,09:11:00,09:11:00,1166832,5,,
10927736361576414,09:12:00,09:12:00,1166830,6,,
10927736361576414,09:14:00,09:14:00,1166828,7,,
10927736361576414,09:15:00,09:15:00,1166826,8,,
10927736361576414,09:17:00,09:17:00,1166824,9,,
11027736311576414,11:45:00,11:45:00,1166840,1,,
11027736311576414,11:46:00,11:46:00,1166838,2,,
11027736311576414,11:48:00,11:48:00,6129304,3,,
11027736311576414,11:50:00,11:50:00,1166834,4,,
11027736311576414,11:53:00,11:53:00,1166832,5,,
11027736311576414,11:55:00,11:55:00,1166830,6,,
11027736311576414,11:56:00,11:56:00,1166828,7,,
11027736311576414,11:58:00,11:58:00,1166826,8,,
11027736311576414,12:00:00,12:00:00,1166824,9,,
11027736321576414,09:05:00,09:05:00,1166840,1,,
11027736321576414,09:06:00,09:06:00,1166838,2,,
11027736321576414,09:08:00,09:08:00,6129304,3,,
11027736321576414,09:10:00,09:10:00,1166834,4,,
11027736321576414,09:13:00,09:13:00,1166832,5,,
11027736321576414,09:14:00,09:14:00,1166830,6,,
11027736321576414,09:15:00,09:15:00,1166828,7,,
11027736321576414,09:17:00,09:17:00,1166826,8,,
11027736321576414,09:19:00,09:19:00,1166824,9,,
11027736351576414,11:46:00,11:46:00,1166840,1,,
11027736351576414,11:48:00,11:48:00,1166838,2,,
11027736351576414,11:50:00,11:50:00,6129304,3,,
11027736351576414,11:52:00,11:52:00,1166834,4,,
11027736351576414,11:55:00,11:55:00,1166832,5,,
11027736351576414,11:56:00,11:56:00,1166830,6,,
11027736351576414,11:58:00,11:58:00,1166828,7,,
11027736351576414,12:00:00,12:00:00,1166826,8,,
11027736351576414,12:02:00,12:02:00,1166824,9,,
11027736361576414,09:05:00,09:05:00,1166840,1,,
11027736361576414,09:06:00,09:06:00,1166838,2,,
11027736361576414,09:08:00,09:08:00,6129304,3,,
11027736361576414,09:10:00,09:10:00,1166834,4,,
11027736361576414,09:13:00,09:13:00,1166832,5,,
11027736361576414,09:14:00,09:14:00,1166830,6,,
11027736361576414,09:15:00,09:15:00,1166828,7,,
11027736361576414,09:17:00,09:17:00,1166826,8,,
11027736361576414,09:19:00,09:19:00,1166824,9,,
11127736311576414,11:48:00,11:48:00,1166840,1,,
11127736311576414,11:49:00,11:49:00,1166838,2,,
11127736311576414,11:51:00,11:51:00,6129304,3,,
11127736311576414,11:53:00,11:53:00,1166834,4,,
11127736311576414,11:56:00,11:56:00,1166832,5,,
11127736311576414,11:58:00,11:58:00,1166830,6,,
11127736311576414,11:59:00,11:59:00,1166828,7,,
11127736311576414,12:01:00,12:01:00,1166826,8,,
11127736311576414,12:03:00,12:03:00,1166824,9,,
11127736321576414,09:06:00,09:06:00,1166840,1,,
11127736321576414,09:08:00,09:08:00,1166838,2,,
11127736321576414,09:09:00,09:09:00,6129304,3,,
11127736321576414,09:11:00,09:11:00,1166834,4,,
11127736321576414,09:14:00,09:14:00,1166832,5,,
11127736321576414,09:16:00,09:16:00,1166830,6,,
11127736321576414,09:17:00,09:17:00,1166828,7,,
11127736321576414,09:19:00,09:19:00,1166826,8,,
11127736321576414,09:21:00,09:21:00,1166824,9,,
11127736351576414,11:49:00,11:49:00,1166840,1,,
11127736351576414,11:51:00,11:51:00,1166838,2,,
11127736351576414,11:53:00,11:53:00,6129304,3,,
11127736351576414,11:55:00,11:55:00,1166834,4,,
11127736351576414,11:58:00,11:58:00,1166832,5,,
11127736351576414,11:59:00,11:59:00,1166830,6,,
11127736351576414,12:01:00,12:01:00,1166828,7,,
11127736351576414,12:03:00,12:03:00,1166826,8,,
11127736351576414,12:05:00,12:05:00,1166824,9,,
11127736361576414,09:06:00,09:06:00,1166840,1,,
11127736361576414,09:08:00,09:08:00,1166838,2,,
11127736361576414,09:09:00,09:09:00,6129304,3,,
11127736361576414,09:11:00,09:11:00,1166834,4,,
11127736361576414,09:14:00,09:14:00,1166832,5,,
11127736361576414,09:16:00,09:16:00,1166830,6,,
11127736361576414,09:17:00,09:17:00,1166828,7,,
11127736361576414,09:19:00,09:19:00,1166826,8,,
11127736361576414,09:21:00,09:21:00,1166824,9,,
11227736311576414,11:51:00,11:51:00,1166840,1,,
11227736311576414,11:52:00,11:52:00,1166838,2,,
11227736311576414,11:54:00,11:54:00,6129304,3,,
11227736311576414,11:56:00,11:56:00,1166834,4,,
11227736311576414,11:59:00,11:59:00,1166832,5,,
11227736311576414,12:01:00,12:01:00,1166830,6,,
11227736311576414,12:02:00,12:02:00,1166828,7,,
11227736311576414,12:04:00,12:04:00,1166826,8,,
11227736311576414,12:06:00,12:06:00,1166824,9,,
11227736321576414,09:08:00,09:08:00,1166840,1,,
11227736321576414,09:09:00,09:09:00,1166838,2,,
11227736321576414,09:11:00,09:11:00,6129304,3,,
11227736321576414,09:13:00,09:13:00,1166834,4,,
11227736321576414,09:16:00,09:16:00,1166832,5,,
11227736321576414,09:17:00,09:17:00,1166830,6,,
11227736321576414,09:19:00,09:19:00,1166828,7,,
11227736321576414,09:20:00,09:20:00,1166826,8,,
11227736321576414,09:22:00,09:22:00,1166824,9,,
11227736351576414,11:52:00,11:52:00,1166840,1,,
11227736351576414,11:54:00,11:54:00,1166838,2,,
11227736351576414,11:56:00,11:56:00,6129304,3,,
11227736351576414,11:58:00,11:58:00,1166834,4,,
11227736351576414,12:01:00,12:01:00,1166832,5,,
11227736351576414,12:02:00,12:02:00,1166830,6,,
11227736351576414,12:04:00,12:04:00,1166828,7,,
11227736351576414,12:06:00,12:06:00,1166826,8,,
11227736351576414,12:08:00,12:08:00,1166824,9,,
11227736361576414,09:08:00,09:08:00,1166840,1,,
11227736361576414,09:09:00,09:09:00,1166838,2,,
11227736361576414,09:11:00,09:11:00,6129304,3,,
11227736361576414,09:13:00,09:13:00,1166834,4,,
11227736361576414,09:16:00,09:16:00,1166832,5,,
11227736361576414,09:17:00,09:17:00,1166830,6,,
11227736361576414,09:19:00,09:19:00,1166828,7,,
11227736361576414,09:20:00,09:20:00,1166826,8,,
11227736361576414,09:22:00,09:22:00,1166824,9,,
1127736311576414,06:08:00,06:08:00,1166840,1,,
1127736311576414,06:09:00,06:09:00,1166838,2,,
1127736311576414,06:11:00,06:11:00,6129304,3,,
1127736311576414,06:13:00,06:13:00,1166834,4,,
1127736311576414,06:17:00,06:17:00,1166832,5,,
1127736311576414,06:18:00,06:18:00,1166830,6,,
1127736311576414,06:20:00,06:20:00,1166828,7,,
1127736311576414,06:21:00,06:21:00,1166826,8,,
1127736311576414,06:23:00,06:23:00,1166824,9,,
1127736321576414,06:03:00,06:03:00,1166840,1,,
1127736321576414,06:04:00,06:04:00,1166838,2,,
