route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1197620,2773618,10027736180912413,101,101,0,
1197620,2773621,10027736210912413,101,101,0,
1197620,2773623,10027736230912413,101,101,0,
1197620,2773624,10027736240912413,101,101,0,
1197620,2773618,10127736180912413,101,101,0,
1197620,2773621,10127736210912413,101,101,0,
1197620,2773623,10127736230912413,101,101,0,
1197620,2773624,10127736240912413,101,101,0,
1197620,2773618,10227736180912413,101,101,0,
1197620,2773621,10227736210912413,101,101,0,
1197620,2773623,10227736230912413,101,101,0,
1197620,2773624,10227736240912413,101,101,0,
1197620,2773618,1027736180912413,101,101,0,
1197620,2773621,1027736210912413,101,101,0,
1197620,2773623,1027736230912413,101,101,0,
1197620,2773624,1027736240912413,101,101,0,
1197620,2773618,10327736180912413,101,101,0,
1197620,2773621,10327736210912413,101,101,0,
1197620,2773623,10327736230912413,101,101,0,
1197620,2773624,10327736240912413,101,101,0,
1197620,2773618,10427736180912413,101,101,0,
1197620,2773621,10427736210912413,101,101,0,
1197620,2773623,10427736230912413,101,101,0,
1197620,2773624,10427736240912413,101,101,0,
1197620,2773618,10527736180912413,101,101,0,
1197620,2773621,10527736210912413,101,101,0,
1197620,2773623,10527736230912413,101,101,0,
1197620,2773624,10527736240912413,101,101,0,
1197620,2773618,10627736180912413,101,101,0,
1197620,2773621,10627736210912413,101,101,0,
1197620,2773623,10627736230912413,101,101,0,
1197620,2773624,10627736240912413,101,101,0,
1197620,2773618,10727736180912413,101,101,0,
1197620,2773621,10727736210912413,101,101,0,
1197620,2773623,10727736230912413,101,101,0,
1197620,2773624,10727736240912413,101,101,0,
1197620,2773618,10827736180912413,101,101,0,
1197620,2773621,10827736210912413,101,101,0,
1197620,2773623,10827736230912413,101,101,0,
1197620,2773624,10827736240912413,101,101,0,
1197620,2773618,10927736180912413,101,101,0,
1197620,2773621,10927736210912413,101,101,0,
1197620,2773623,10927736230912413,101,101,0,
1197620,2773624,10927736240912413,101,101,0,
1197620,2773618,11027736180912413,101,101,0,
1197620,2773621,11027736210912413,101,101,0,
1197620,2773623,11027736230912413,101,101,0,
1197620,2773624,11027736240912413,101,101,0,
1197620,2773618,11127736180912413,101,101,0,
1197620,2773621,11127736210912413,101,101,0,
1197620,2773623,11127736230912413,101,101,0,
1197620,2773624,11127736240912413,101,101,0,
1197620,2773618,11227736180912413,101,101,0,
1197620,2773621,11227736210912413,101,101,0,
1197620,2773623,11227736230912413,101,101,0,
1197620,2773624,11227736240912413,101,101,0,
1197620,2773618,1127736180912413,101,101,0,
1197620,2773621,1127736210912413,101,101,0,
1197620,2773623,1127736230912413,101,101,0,
1197620,2773624,1127736240912413,101,101,0,
1197620,2773618,11327736180912413,101,101,0,
1197620,2773621,11327736210912413,101,101,0,
1197620,2773623,11327736230912413,101,101,0,
1197620,2773624,11327736240912413,101,101,0,
1197620,2773618,11427736180912413,101,101,0,
1197620,2773621,11427736210912413,101,101,0,
1197620,2773623,11427736230912413,101,101,0,
1197620,2773624,11427736240912413,101,101,0,
1197620,2773618,11527736180912413,101,101,0,
1197620,2773621,11527736210912413,101,101,0,
1197620,2773623,11527736230912413,101,101,0,
1197620,2773624,11527736240912413,101,101,0,
1197620,2773618,11627736180912413,101,101,0,
1197620,2773621,11627736210912413,101,101,0,
