from_stop_id,to_stop_id,transfer_type,min_transfer_time
4037000,2366,2,460
7275120,1959,2,198
7946382,1879,2,309
4045007,1827,2,218
2469,4035038,2,215
6591476,2366,2,260
2469,4035039,2,215
8321709,1897,2,234
7932238,2469,2,196
7920914,2366,2,458
4472759,2268,2,210
7921075,2284,2,194
7376190,2366,2,405
7137438,2426,2,247
7922524,2366,2,391
7946064,1947,2,213
7676437,2270,2,265
4016043,2202,2,216
7931861,2293,2,209
4015723,1947,2,193
4036728,2268,2,210
7921080,1748,2,258
4473028,1827,2,254
4036749,1724,2,226
4473149,2366,2,225
7932211,1827,2,226
1969,5121988,2,255
7946337,2406,2,216
4037001,1827,2,432
7946282,1827,2,260
4758946,2270,2,196
7931718,2366,2,406
1724,2460,2,480
4022890,2144,2,229
7991677,2366,2,391
7932213,1827,2,432
7946316,2406,2,250
5091986,1874,2,192
2468,1724,2,131
8357864,2469,2,212
7945952,2366,2,423
7931742,1820,2,227
4037208,2144,2,210
7945952,1827,2,423
7921086,1796,2,275
7946378,1749,2,242
4037280,2406,2,273
3682008,2276,2,214
7931748,1820,2,225
7931718,1827,2,406
7991678,2293,2,234
4758992,1874,2,256
7946343,1827,2,458
2165,7900006,2,212
1824,1827,2,400
7899182,2469,2,108
4016609,2270,2,207
7275116,2270,2,188
4016040,1872,2,260
3619167,1880,2,312
7931716,2366,2,224
7991676,1827,2,458
7627552,1969,2,274
1799,5121996,2,214
7931793,2464,2,261
7945978,1827,2,423
6748607,1717,2,207
7921084,1656,2,189
7275548,2469,2,226
5761302,2462,2,222
6217415,2469,2,215
2372,5121996,2,214
5158060,2268,2,210
7911765,1796,2,189
7260975,2461,2,199
7932212,1827,2,399
7921312,2203,2,264
1825,1827,2,126
4037251,2366,2,218
7932212,2366,2,399
2427,3813513,2,207
2427,3813512,2,223
1820,1819,2,55
7275666,1827,2,229
8135306,2469,2,215
8219660,1969,2,274
7714441,140078,2,194
7714441,140079,2,194
4022891,2025,2,210
4016798,1947,2,198
4016597,1874,2,291
4015728,2202,2,290
1795,1796,2,75
7931968,1796,2,216
5775596,1662796,2,290
7946378,2427,2,242
4045025,2406,2,203
5775596,1662795,2,290
4016043,1947,2,216
7922523,1827,2,370
8167105,2419,2,284
1741,7900012,2,234
6591473,2366,2,432
1741,7900011,2,270
7922541,1879,2,322
3619130,2427,2,244
4015882,2202,2,302
7931723,1928,2,251
7921071,1796,2,252
7275304,2025,2,210
4000542,1717,2,258
4211773,1692060,2,216
1825,2366,2,101
7946126,1796,2,203
7931972,2469,2,226
4036827,2469,2,254
7922524,1827,2,391
3812975,1827,2,370
4045022,1724,2,210
7933293,2359,2,244
1969,5122025,2,255
1969,5122024,2,274
7945972,1948,2,225
8007409,2469,2,210
6046776,1969,2,211
5121374,2366,2,225
7137419,1748,2,226
3812979,2253,2,221
4016091,1872,2,224
4016024,2268,2,292
8079724,1827,2,423
4472752,1947,2,200
3798479,1716,2,317
4000543,2462,2,222
4473148,1827,2,225
4000541,2462,2,228
1749,5121995,2,242
4016040,2268,2,260
1749,5121994,2,220
4037207,2144,2,229
7931968,2406,2,216
4015927,1662797,2,247
4015927,1662798,2,247
4459240,1724,2,210
1795,2406,2,86
4472780,2268,2,260
7260987,140079,2,215
5091985,2270,2,192
7275120,2214,2,198
4016112,1872,2,221
7920914,1827,2,458
7260987,140078,2,215
7932019,2359,2,244
2397,5121998,2,208
8167105,1741,2,284
1166840,2469,2,180
1662798,6448957,2,210
7946286,2366,2,460
1662798,6448958,2,218
4798986,1717,2,205
7691394,2426,2,244
1662798,6448956,2,210
4036727,2268,2,321
8219717,2224,2,261
4045022,2469,2,210
5158081,2469,2,226
7964960,1897,2,244
6748606,2462,2,213
7932239,2469,2,215
4017027,2268,2,292
4016031,2268,2,321
6456052,1662797,2,218
7931717,2366,2,224
6456052,1662798,2,218
2144,2544,2,72
7176249,2469,2,254
7921088,1724,2,242
4016028,1947,2,213
4017013,1874,2,256
7991676,2366,2,458
7946121,1947,2,200
4036721,1947,2,200
8135307,1724,2,215
5121372,1827,2,226
7376188,2203,2,225
6748619,140079,2,211
8007407,1820,2,227
6748619,140078,2,211
7946339,2325,2,267
8033051,2270,2,188
3812982,2464,2,207
3887780,2366,2,428
1662796,6449044,2,192
8033052,1874,2,216
1662796,6449043,2,209
7013411,1799,2,185
5158083,1724,2,216
7946098,1796,2,199
4015728,1947,2,290
7176418,2202,2,201
7691418,1872,2,260
7945977,2366,2,393
7931327,2469,2,215
7932235,2469,2,254
4016790,1872,2,292
7946337,1796,2,216
2224,5221748,2,274
2224,5221749,2,255
4459239,1724,2,226
7946110,1741,2,234
7931542,1827,2,391
8135306,1724,2,215
7964959,2293,2,232
7176283,2270,2,216
7376290,1724,2,254
7899752,1724,2,247
7275665,2366,2,254
7137418,2426,2,258
6741645,140079,2,211
7676472,1874,2,207
7945982,2253,2,221
7921073,1656,2,217
6741645,140078,2,211
1824,2366,2,343
1947,4015823,2,188
8072675,1662798,2,218
1947,4015822,2,213
8072675,1662797,2,218
3887812,2366,2,423
4211783,2214,2,185
5158076,1796,2,250
7931716,1827,2,224
7260974,1716,2,198
8135307,2469,2,215
7931722,1928,2,243
7922539,1749,2,220
7691395,2426,2,235
4037296,1827,2,460
4036721,2202,2,200
2203,5122001,2,264
1969,5121771,2,315
5091985,1874,2,192
1969,5121770,2,307
6046775,2224,2,211
5158064,1741,2,270
4036731,1741,2,234
4914774,1692061,2,216
4914774,1692060,2,216
7922528,1948,2,225
1722,2469,2,108
7275305,2025,2,229
8357863,2469,2,108
7946381,1879,2,322
5018191,2469,2,196
2224,5122025,2,255
2224,5122024,2,274
7647736,2426,2,234
2224,5370712,2,255
3798504,1662798,2,225
4036748,1724,2,196
3798504,1662797,2,225
4037037,1827,2,399
5158072,2536,2,201
1969,5370712,2,255
4036727,1872,2,321
7312151,1969,2,274
4036829,2009,2,212
3812975,2366,2,370
7176249,1724,2,254
4459239,2469,2,226
1948,5122001,2,264
4211770,1717,2,219
2366,5122007,2,254
8367275,2253,2,251
2366,5122008,2,225
2366,5122006,2,224
7946115,2268,2,260
7714442,140079,2,204
2224,6000770,2,274
7714442,140078,2,204
6741258,140079,2,211
4037001,2366,2,432
6741258,140078,2,211
7946381,2275,2,322
7176417,2202,2,201
7137422,1888,2,225
7945955,2203,2,181
7714391,1717,2,228
7714398,140079,2,194
2364,2366,2,113
7714398,140078,2,194
7931793,1719,2,261
5018190,2469,2,254
7013410,1799,2,193
5355382,1692060,2,216
7899752,2469,2,247
7946313,1724,2,203
7911765,2406,2,189
7922538,1749,2,284
5355382,1692061,2,216
7275115,1874,2,188
5121372,2366,2,226
8069925,2270,2,216
6046776,2224,2,211
7661313,2270,2,270
7946340,2469,2,242
6748606,1717,2,213
7991701,1724,2,226
4758946,1874,2,196
7921312,1948,2,264
5158050,1662795,2,209
5158072,1656,2,201
7921088,2469,2,242
5158050,1662796,2,209
7176250,2469,2,196
7945953,1827,2,391
4036722,1947,2,200
4036829,2165,2,212
4000542,2462,2,258
8167106,1741,2,284
5761300,2462,2,228
8007371,1820,2,225
5761301,1717,2,258
7376193,2366,2,399
4211780,1874,2,187
3893336,1724,2,187
7176417,1947,2,201
7275549,1724,2,241
3749690,2469,2,210
2406,7900029,2,203
8357914,1724,2,210
4036827,1724,2,254
4000547,2461,2,225
8357864,1724,2,212
7676436,1874,2,198
7946061,1872,2,260
7945986,2464,2,214
7946115,1872,2,260
7946284,1827,2,391
7933366,2144,2,210
7376188,1948,2,225
4016031,1872,2,321
7714465,1717,2,219
4016088,1872,2,321
1826,2366,2,241
7946104,2009,2,212
7676433,2214,2,185
7275549,2469,2,241
2419,7900011,2,270
2419,7900012,2,234
4472752,2202,2,200
4211812,2462,2,228
7931549,2366,2,391
2467,1724,2,118
7991681,1827,2,458
7946109,2419,2,270
6748620,140079,2,193
7647743,1741,2,203
6748620,140078,2,193
4016025,1872,2,260
5158059,2268,2,321
7933362,1820,2,225
4037003,2366,2,254
4015691,1947,2,290
6741226,140078,2,198
4015686,1947,2,193
7647737,2426,2,237
6741226,140079,2,198
7922542,1879,2,309
4472774,2469,2,210
8303801,1716,2,317
7933363,1820,2,212
5018190,1724,2,254
5091987,1874,2,265
5138160,2406,2,231
7931745,1724,2,275
7275115,2270,2,188
6456051,1662797,2,202
8219638,2203,2,271
6456051,1662798,2,202
7945982,1928,2,221
7275665,1827,2,254
7899751,2469,2,247
4798987,1717,2,210
8079723,1827,2,393
7931745,2469,2,275
7275119,1959,2,185
4211772,1692060,2,201
2363,1827,2,311
4211772,1692061,2,201
1662798,5121484,2,218
4015880,2202,2,239
7945950,1928,2,221
8007408,2359,2,244
4015724,1947,2,213
4472762,2419,2,234
8069924,1874,2,188
4211783,1959,2,185
4016612,2214,2,244
7275548,1724,2,226
7899182,1724,2,108
6217415,1724,2,215
4036738,1656,2,216
7945975,2366,2,405
7945976,1827,2,391
4472774,1724,2,210
7013411,2372,2,185
7676437,1874,2,265
7676433,1959,2,185
1796,7900029,2,203
7921080,2426,2,258
7899620,1827,2,458
7991679,2293,2,230
5761301,2462,2,258
4036660,2469,2,254
6741644,140079,2,198
6741644,140078,2,198
7922527,2203,2,181
4008213,1820,2,212
4473147,1827,2,458
1662797,6448957,2,210
4036749,2469,2,226
1662797,6448956,2,210
1662797,6448958,2,218
7899562,2366,2,399
7899751,1724,2,247
7260974,2461,2,198
7931796,1928,2,221
7931746,2469,2,275
5158075,1796,2,273
7899122,1724,2,205
7921365,2203,2,271
4472773,2469,2,210
7920913,2366,2,460
7376191,1827,2,218
7275119,2214,2,185
3887782,2253,2,243
1880,5121769,2,217
8079716,1724,2,196
6748607,2462,2,207
1880,5121768,2,271
1796,7900000,2,199
3749690,1724,2,210
4473029,1827,2,229
4015686,2202,2,193
5020431,1662796,2,195
8219631,2366,2,224
5020431,1662795,2,195
7137437,1748,2,277
4036747,1724,2,210
7911759,2406,2,203
2469,2460,2,480
8321677,2293,2,234
7661354,2270,2,265
8321709,2293,2,234
8007368,1724,2,252
2467,2469,2,108
7986263,2293,2,282
2469,7913217,2,214
7931742,2359,2,227
7921077,1748,2,244
4045007,2366,2,218
7933287,2293,2,230
4473029,2366,2,229
7921082,2284,2,184
7920913,1827,2,460
2469,7913218,2,205
2469,7913219,2,203
8069925,1874,2,216
7137438,1748,2,247
1787,5121998,2,208
5020430,1662795,2,189
5020430,1662796,2,189
6217416,2469,2,210
4015687,2202,2,213
7714391,2462,2,228
2276,5121768,2,271
1880,5121989,2,217
4015691,2202,2,290
8219717,1969,2,261
7714428,2462,2,228
7946374,2397,2,208
2276,5121769,2,217
4036661,2469,2,196
4045009,1827,2,432
7922538,2427,2,284
4037285,2359,2,212
5775597,1662796,2,250
4015882,1947,2,302
1880,5121990,2,271
7932237,1724,2,226
8079725,1827,2,391
1969,5221748,2,274
1969,5221749,2,255
8357914,2469,2,210
5775597,1662795,2,250
7920915,2366,2,254
7931719,2366,2,428
3619131,1749,2,244
7312150,1969,2,318
7931748,2359,2,225
3682008,1880,2,214
5158054,2202,2,193
7946109,1741,2,270
6904255,2464,2,214
7933285,1897,2,249
7991682,2366,2,391
7991687,1827,2,399
7946340,1724,2,242
4758948,1874,2,318
7176283,1874,2,216
7933366,2025,2,210
4015723,2202,2,193
5158060,1872,2,210
7931794,2464,2,242
4211777,2270,2,318
5158054,1947,2,193
8367274,2253,2,243
7647737,1748,2,237
7946060,2268,2,210
1662795,5121480,2,209
4473149,1827,2,225
1724,4473191,2,215
7946098,2406,2,199
1724,4473190,2,215
4036660,1724,2,254
1724,4473192,2,247
1662795,5121481,2,192
7691395,1748,2,235
7899561,2366,2,218
7899619,1827,2,460
7714422,1692061,2,207
7161677,1662795,2,209
4017049,2270,2,187
8367274,1928,2,243
7161677,1662796,2,209
7933287,1897,2,230
5158071,2536,2,216
7714422,1692060,2,207
2406,7900000,2,199
4016088,2268,2,321
7932211,2366,2,226
7137434,2165,2,256
7922527,1948,2,181
7945985,1719,2,207
7932210,2366,2,226
7945986,1719,2,214
7931722,2253,2,243
1724,1715,2,480
7931717,1827,2,224
7376288,1724,2,193
8219631,1827,2,224
3887812,1827,2,423
7931719,1827,2,428
3887778,1827,2,460
1724,7913219,2,203
1724,7913218,2,205
1662797,5121484,2,218
4016598,2270,2,318
7945975,1827,2,405
1724,7913217,2,214
2224,5121770,2,307
7931861,1897,2,209
2224,5121771,2,315
5158063,1741,2,234
7946121,2202,2,200
7676432,1959,2,198
5081720,1741,2,234
7137425,2284,2,242
4211784,1959,2,198
7900216,2469,2,186
7945972,2203,2,225
1722,1724,2,108
4016790,2268,2,292
5250730,1872,2,321
7376192,1827,2,218
8079723,2366,2,393
7275550,2469,2,216
4000546,1716,2,228
8321677,1897,2,234
7964959,1897,2,232
5158082,1724,2,241
4036742,1796,2,250
2462,4009067,2,197
7714388,1692061,2,207
7714388,1692060,2,207
6591472,1827,2,460
7931794,1719,2,242
5138159,2406,2,231
5158049,1662796,2,192
5158049,1662795,2,192
7922555,1827,2,260
7946064,2202,2,213
4037298,1827,2,207
8219660,2224,2,274
7376290,2469,2,254
7931796,2253,2,221
2462,4009073,2,213
1969,6000770,2,274
7661354,1874,2,265
4022890,2025,2,229
4016597,2270,2,291
7920947,2366,2,260
3619130,1749,2,244
4016090,1872,2,224
3812978,1928,2,210
7964960,2293,2,244
7921087,2325,2,267
4016044,2202,2,191
4016091,2268,2,224
7275666,2366,2,229
7931743,2359,2,244
7946120,2202,2,213
4211778,2270,2,291
7946120,1947,2,213
7932024,2406,2,250
4015880,1947,2,239
7931327,1724,2,215
7932214,2366,2,460
8033052,2270,2,216
8167113,1724,2,226
1662798,6449066,2,190
4036742,2406,2,250
7376289,1724,2,193
4015690,2202,2,271
4008213,2359,2,212
1927,1928,2,160
3812979,1928,2,221
5158087,2268,2,260
7922539,2427,2,220
4211773,1692061,2,216
6591476,1827,2,260
7921075,1888,2,194
6904255,1719,2,214
7376289,2469,2,193
7899560,1827,2,218
5158084,2009,2,212
7260971,2462,2,222
4758947,2270,2,291
4017047,1872,2,229
7946282,2366,2,260
7627536,1969,2,261
7991679,1897,2,230
7991680,1724,2,226
7932214,1827,2,460
8219632,2366,2,224
3343761,1897,2,180
4022891,2144,2,210
7911759,1796,2,203
7931753,2366,2,458
3893336,2469,2,187
7945981,1928,2,210
7275304,2144,2,210
5121373,2366,2,254
7991687,2366,2,399
5081720,2419,2,234
7932210,1827,2,226
5138160,1796,2,231
1662798,6449047,2,218
4211784,2214,2,198
2469,4473191,2,215
2469,4473192,2,247
4799005,2462,2,210
7932019,1820,2,244
7921084,2536,2,189
7921087,1858,2,267
7921071,2406,2,252
7931743,1820,2,244
4017011,1874,2,318
7921076,2426,2,288
7920948,1827,2,406
4037208,2025,2,210
8007407,2359,2,227
6217416,1724,2,210
7931548,1827,2,260
7946397,1799,2,214
7676432,2214,2,198
7945974,2366,2,260
4015881,1947,2,213
6456145,1662798,2,206
7922523,2366,2,370
5121374,1827,2,225
7931862,1897,2,192
6456145,1662797,2,206
5158046,1662797,2,247
2275,5121992,2,181
2275,5121991,2,254
5158046,1662798,2,247
7900217,2469,2,186
7946382,2275,2,309
8007409,1724,2,210
7921082,1888,2,184
7933293,1820,2,244
3887780,1827,2,428
7946339,1858,2,267
8357865,1724,2,247
7168623,1662797,2,225
7168623,1662798,2,225
4211812,1717,2,228
2469,4473190,2,215
7921073,2536,2,217
2252,1928,2,152
6217417,2469,2,247
7945973,1948,2,181
7945974,1827,2,260
7376189,2203,2,181
7945954,1827,2,225
7946283,2366,2,254
7661313,1874,2,270
3798479,2461,2,317
4016780,1872,2,229
4016113,1872,2,221
5158082,2469,2,241
7260970,1717,2,258
7931972,1724,2,226
7946379,2427,2,220
1662798,5121515,2,190
4472780,1872,2,260
3893335,2469,2,187
3619140,1880,2,214
7946114,2268,2,321
7991681,2366,2,458
7714423,1692061,2,201
7714423,1692060,2,201
7176418,1947,2,201
4037004,2366,2,260
4015881,2202,2,213
7275305,2144,2,229
4037000,1827,2,460
2252,2253,2,144
1927,2253,2,151
7176284,2270,2,225
4037298,2366,2,207
4758947,1874,2,291
3343761,2293,2,180
7946343,2366,2,458
4000546,2461,2,228
7945977,1827,2,393
4016029,2202,2,191
7931969,2406,2,273
7945953,2366,2,391
8072712,1662798,2,190
4473028,2366,2,254
4045020,2359,2,244
8007367,2469,2,254
8303827,1662798,2,230
8303827,1662797,2,230
8072712,1662797,2,190
4211813,2462,2,258
8321640,2293,2,230
4472762,1741,2,234
4211778,1874,2,291
4037003,1827,2,254
7931543,2366,2,225
8219639,1948,2,264
7275550,1724,2,216
4473027,2366,2,226
4016028,2202,2,213
4016612,1959,2,244
1820,2358,2,62
7946338,2406,2,275
7922525,1827,2,405
4473150,2366,2,391
8303826,1662797,2,225
8303826,1662798,2,225
2359,1819,2,51
5158059,1872,2,321
8219638,1948,2,271
7176250,1724,2,196
7931541,2366,2,370
6741427,140079,2,211
6741427,140078,2,211
7920947,1827,2,260
7714465,2462,2,219
2365,1827,2,235
7931862,2293,2,192
2224,5121988,2,255
7161676,1662796,2,192
4036738,2536,2,216
7161676,1662795,2,192
4472784,1662797,2,247
7922526,1827,2,225
4472784,1662798,2,247
7946374,1787,2,208
4037004,1827,2,260
4036747,2469,2,210
4036661,1724,2,196
7932280,1827,2,458
7946100,1656,2,201
4758934,2419,2,234
4015690,1947,2,271
7991677,1827,2,391
4045020,1820,2,244
5355383,1692061,2,201
5355383,1692060,2,201
7920948,2366,2,406
4473027,1827,2,226
7946018,2366,2,225
3812982,1719,2,207
5250729,1872,2,321
5091986,2270,2,192
4016799,2202,2,213
7137425,1888,2,242
5250729,2268,2,321
4037251,1827,2,218
4017007,1692061,2,182
7945985,2464,2,207
4036722,2202,2,200
4036833,2268,2,260
7176284,1874,2,225
1662797,5121515,2,190
4037207,2025,2,229
8007408,1820,2,244
4017012,2270,2,291
8079724,2366,2,423
2365,2366,2,264
6591475,2366,2,254
7714428,1717,2,228
7676436,2270,2,198
6741257,140078,2,224
6741257,140079,2,224
2468,2469,2,139
2144,2083,2,106
7627536,2224,2,261
4798986,2462,2,205
7931753,1827,2,458
7899563,2366,2,432
4015687,1947,2,213
5138159,1796,2,231
4016090,2268,2,224
7946284,2366,2,391
4472759,1872,2,210
7991686,2366,2,458
4017049,1874,2,187
7932239,1724,2,215
7376291,1724,2,247
7376192,2366,2,218
5018192,2469,2,226
4017007,1692060,2,182
4016616,2214,2,197
5158053,1947,2,200
4017027,1872,2,292
4798987,2462,2,210
4472753,1947,2,193
4016025,2268,2,260
7376291,2469,2,247
7137418,1748,2,258
7933284,2293,2,234
7932018,2359,2,227
7946113,2268,2,210
7647743,2419,2,203
8033051,1874,2,188
4016029,1947,2,191
2359,2358,2,56
7899562,1827,2,399
4758948,2270,2,318
7691417,2268,2,292
7013410,2372,2,193
4037037,2366,2,399
4473148,2366,2,225
7933363,2359,2,212
4016113,2268,2,221
4472777,1741,2,270
7691394,1748,2,244
7946018,1827,2,225
4036748,2469,2,196
3619140,2276,2,214
2536,7900002,2,201
2536,7900003,2,216
5018185,1888,2,235
6046775,1969,2,211
7260975,1716,2,199
7946283,1827,2,254
7933286,1897,2,234
7945976,2366,2,391
7946272,2427,2,220
7899122,2469,2,205
7945954,2366,2,225
3798505,1662797,2,230
1717,4009067,2,197
4016609,1874,2,207
7946371,2203,2,264
4037279,2406,2,216
3798505,1662798,2,230
1662798,8092799,2,190
1662798,8092798,2,205
7932213,2366,2,432
4017012,1874,2,291
4211779,2270,2,188
7986263,1897,2,282
7931975,1820,2,225
4000547,1716,2,225
1717,4009073,2,213
4016799,1947,2,213
7312151,2224,2,274
4036739,1656,2,201
7911764,1796,2,199
4016039,2268,2,292
4017013,2270,2,256
7676472,2270,2,207
3749691,1724,2,252
7647742,2419,2,213
1662797,8092799,2,190
1662797,8092798,2,205
7922525,2366,2,405
7275664,1827,2,226
7922526,2366,2,225
1662796,5121480,2,209
7946379,1749,2,220
1662796,5121481,2,192
7275664,2366,2,226
3619131,2427,2,244
4015727,2202,2,271
7932024,1796,2,250
8357863,1724,2,108
6456077,1662797,2,202
2276,5121990,2,271
7922528,2203,2,225
7899121,2469,2,204
7931541,1827,2,370
4472758,2268,2,321
6904254,2419,2,270
7991686,1827,2,458
6456077,1662798,2,202
7931723,2253,2,251
7933284,1897,2,234
7137437,2426,2,277
3887778,2366,2,460
8321640,1897,2,230
5158087,1872,2,260
1662797,6449047,2,218
4799004,1717,2,205
4000541,1717,2,228
2276,5121989,2,217
4036728,1872,2,210
7945948,1719,2,214
7946126,2406,2,203
3812978,2253,2,210
7691417,1872,2,292
7661329,2270,2,265
7946313,2469,2,203
3887779,2366,2,432
1827,5122008,2,225
8007371,2359,2,225
4211779,1874,2,188
1879,5121991,2,254
4036741,2406,2,273
1879,5121992,2,181
2202,4015823,2,188
2202,4015822,2,213
5158083,2469,2,216
1827,5122006,2,224
7260986,140079,2,232
1827,5122007,2,254
7260986,140078,2,232
1166840,1724,2,180
2427,5121994,2,220
3749688,1724,2,108
2427,5121995,2,242
8079725,2366,2,391
7946061,2268,2,260
2025,2083,2,95
4016598,1874,2,318
7921086,2406,2,275
4045025,1796,2,203
6741225,140079,2,250
6741225,140078,2,250
7137419,2426,2,226
7946104,2165,2,212
4037285,1820,2,212
7945955,1948,2,181
7946285,1827,2,432
1662797,6449066,2,190
3887779,1827,2,432
4036833,1872,2,260
7260971,1717,2,222
4473150,1827,2,391
4000543,1717,2,222
4016780,2268,2,229
4016608,1874,2,279
7933285,2293,2,249
7946285,2366,2,432
7932280,2366,2,458
4211777,1874,2,318
3749688,2469,2,108
7931542,2366,2,391
2405,1796,2,119
4472758,1872,2,321
7991701,2469,2,226
8219639,2203,2,264
8303801,2461,2,317
7931975,2359,2,225
4037279,1796,2,216
5158076,2406,2,250
1749,3813513,2,207
5158075,2406,2,273
1749,3813512,2,223
1166841,2469,2,180
