from_stop_id,to_stop_id,transfer_type,min_transfer_time
7931342,967989,2,207
6591555,2266,2,225
7945885,2220,2,213
4036985,1965,2,200
7921220,2220,2,314
2050,2051,2,93
7932206,2289,2,218
6575219,1753,2,220
1166834,2220,2,420
7899148,2436,2,197
7898955,2115,2,271
1797,1798,2,75
7946144,1965,2,194
6591548,967988,2,229
6591548,967989,2,229
6591836,1682,2,270
7921117,1965,2,207
2219,1965,2,400
7932206,1893,2,218
6591553,2066,2,196
6591535,2492,2,211
8367261,2220,2,157
7946143,2220,2,187
3747920,1963,2,205
7931568,967989,2,217
7931568,967988,2,217
7275315,2220,2,189
2223,1965,2,480
7945913,2100,2,243
6591788,1875,2,188
7170694,967989,2,207
6591560,1875,2,188
8367261,1965,2,157
7931338,2051,2,213
7170694,967988,2,207
7898910,2066,2,214
6591784,2436,2,208
7275452,2289,2,220
1893,2288,2,192
6575276,2271,2,198
6591554,2436,2,208
6591838,2436,2,199
7898906,2436,2,225
6591533,2266,2,225
8367330,2220,2,243
4037199,2220,2,308
8367260,2220,2,247
7986310,1965,2,282
7900232,2439,2,256
7899606,2431,2,192
7899983,2220,2,204
7899415,967989,2,256
7899415,967988,2,256
7945916,2289,2,218
6591557,1682,2,211
6591454,2439,2,214
7991688,1758,2,199
6591442,2431,2,206
2221,1965,2,250
6591773,2115,2,214
6591553,2115,2,196
7275315,1965,2,189
7899983,1965,2,204
7931351,1758,2,208
6591845,1761,2,214
7921060,1965,2,157
7931522,967988,2,207
7931522,967989,2,207
6830742,1875,2,188
6591835,1753,2,206
7898911,2115,2,196
6591554,1758,2,208
7932039,2431,2,198
7931461,2492,2,250
1966,2220,2,126
7931355,1682,2,211
4459253,2220,2,221
4037196,1965,2,221
6591847,2289,2,223
7899743,2220,2,246
967989,2527,2,180
1966,1965,2,250
6591785,1905,2,225
4037196,2220,2,221
1968,2220,2,480
4037197,2220,2,207
7900233,1761,2,229
1166835,1965,2,420
1893,1892,2,175
4037198,2220,2,194
7931337,2100,2,243
7647746,2431,2,199
7932040,1753,2,189
2289,2288,2,168
4459253,1893,2,245
4036983,2439,2,214
6591770,1682,2,270
4037196,1893,2,245
6591783,2066,2,196
7945917,2220,2,200
7275147,2051,2,243
7931357,2431,2,204
7899668,2220,2,284
7900233,2439,2,229
7945916,1893,2,218
7931407,2408,2,255
7899412,967988,2,253
2099,2051,2,111
7931372,967989,2,217
4036982,2051,2,243
6591531,2066,2,196
7931372,967988,2,217
7899412,967989,2,253
7931351,2436,2,208
7899616,2289,2,218
8033002,2220,2,189
6591788,2271,2,188
4036822,2220,2,314
6575276,1875,2,198
6591454,1761,2,214
7900234,1761,2,208
7946143,1965,2,187
7931365,1905,2,237
6591450,967989,2,217
967989,1647,2,180
4036649,2220,2,314
7931407,1798,2,255
7899607,1753,2,192
7931348,2066,2,271
4037198,1965,2,194
1964,1965,2,400
4036769,2220,2,187
8007559,1758,2,199
6591771,1905,2,237
7899577,2220,2,243
7899668,2289,2,215
7899986,2220,2,314
2050,2100,2,119
8367259,2289,2,272
6673110,1965,2,207
7921099,1965,2,243
7275317,1965,2,308
6591533,1905,2,225
6575219,2431,2,220
7899616,1965,2,245
7931404,1682,2,270
7899607,2431,2,192
1752,1753,2,156
7921116,1965,2,207
7986272,1965,2,246
7921183,2289,2,226
7899743,1965,2,246
7921116,2220,2,207
2220,2036,2,240
7932204,2439,2,214
6591839,2115,2,214
4459253,1965,2,221
7931365,2266,2,237
7946144,2220,2,194
6591448,2218,2,216
7275452,1893,2,220
7921183,1893,2,226
2087,2115,2,139
6591787,2492,2,211
1967,1965,2,480
7922512,2220,2,346
8367262,2220,2,346
6591457,1965,2,204
7921117,2220,2,207
7931370,2218,2,216
7161643,1965,2,213
1166834,1965,2,420
1166835,2220,2,420
7275316,1965,2,240
3747920,2218,2,205
7899549,1798,2,255
6591840,2218,2,216
6591450,967988,2,217
3687659,1753,2,234
4037195,2289,2,226
7931521,967988,2,253
7931521,967989,2,253
7945914,2439,2,214
4036986,2220,2,189
8367259,1965,2,247
7898907,1758,2,197
6591557,2492,2,211
6591541,1965,2,204
7931352,2266,2,225
8367260,2289,2,272
2222,1965,2,480
4036985,2220,2,200
7931355,2492,2,211
7899670,2220,2,308
6830742,2271,2,188
7899148,1758,2,197
7931370,1963,2,216
2219,2220,2,400
7275451,2220,2,207
2430,2431,2,140
7986311,2220,2,294
7946193,1965,2,187
1767,967988,2,180
1767,967989,2,180
7275316,1893,2,237
7899456,967988,2,217
2099,2100,2,137
7931368,2115,2,214
7899147,2436,2,225
7899456,967989,2,217
7921061,1965,2,308
8010712,1875,2,254
7921099,2220,2,243
7898911,2066,2,196
7275453,2220,2,208
7899579,1893,2,226
7921181,2220,2,246
6591768,1753,2,206
7932037,1753,2,250
7899986,1965,2,314
7900232,1761,2,256
2223,2220,2,480
6591453,2100,2,214
7899549,2408,2,255
7986310,2220,2,282
7899606,1753,2,192
6591847,2220,2,241
7898906,1758,2,225
4037195,1893,2,226
6591847,1893,2,223
6869547,1875,2,254
4459253,2289,2,245
7921176,2289,2,226
6591444,1682,2,270
7931352,1905,2,225
7275316,2220,2,240
4036649,1965,2,314
8367262,1965,2,346
6575223,1875,2,188
7899577,1965,2,243
6591847,1965,2,241
6591783,2115,2,196
6869547,2271,2,254
6591457,2220,2,204
7932039,1753,2,198
7899533,1798,2,202
7899616,1893,2,218
7921219,2220,2,282
7931338,2100,2,213
8367259,1893,2,272
7931373,967989,2,231
7931373,967988,2,231
7275151,1965,2,189
6591768,2431,2,206
7932037,2431,2,250
7275148,1761,2,214
6673110,2220,2,207
7275316,2289,2,237
8367260,1965,2,247
7931348,2115,2,271
2431,4009041,2,278
4459252,2220,2,246
7922511,1965,2,152
7932200,1963,2,216
6591842,967989,2,217
6591835,2431,2,206
6591842,967988,2,217
7931349,2115,2,196
7931408,1798,2,202
967988,2527,2,180
1968,1965,2,480
8033003,1965,2,189
7275452,1965,2,266
7275148,2439,2,214
7900042,2220,2,243
1753,4009041,2,278
7899147,1758,2,225
7932204,1761,2,214
8367259,2220,2,247
7986309,1965,2,284
3747965,2218,2,187
7921181,1965,2,246
6591837,1905,2,237
6591772,2436,2,199
4036983,1761,2,214
6591837,2266,2,237
4036822,1965,2,314
7922510,2220,2,152
7945885,1965,2,213
7275150,1965,2,207
7986309,2220,2,284
7647707,2431,2,211
7922511,2220,2,152
7931362,1682,2,270
4037199,1965,2,308
6251746,2220,2,194
7932203,2051,2,214
7921060,2220,2,157
7900234,2439,2,208
7275317,2220,2,308
1965,2155,2,250
7931404,2492,2,270
6591536,2271,2,188
4036647,2289,2,226
6591448,1963,2,216
6591447,2115,2,214
7275451,1965,2,207
7899984,2220,2,204
6591845,2439,2,214
3687659,2431,2,234
7991690,1758,2,208
7931359,2431,2,253
6673109,2220,2,207
6591445,1905,2,237
7986309,1893,2,215
7931360,1753,2,211
6591844,2100,2,214
1797,2408,2,79
7932163,967988,2,204
7932200,2218,2,216
7275151,2220,2,189
7932163,967989,2,204
7899985,1965,2,157
8010712,2271,2,254
6591784,1758,2,208
6673109,1965,2,207
6251745,1965,2,187
6591456,2220,2,200
6591541,2220,2,204
6591839,2066,2,214
1752,2431,2,131
7945913,2051,2,243
2220,2155,2,210
7932202,967988,2,217
7991688,2436,2,199
7932202,967989,2,217
6591526,967989,2,229
1965,2036,2,240
7931368,2066,2,214
6591526,967988,2,229
6591524,2100,2,243
6591560,2271,2,188
7161644,1965,2,194
2222,2220,2,480
8007559,2436,2,199
8367330,1965,2,243
6591555,1905,2,225
3343777,967988,2,180
4036769,1965,2,187
2087,2066,2,95
7921176,1893,2,226
6591787,1682,2,211
2376,967988,2,180
7900042,1965,2,243
2376,967989,2,180
8033005,1965,2,314
7899579,2289,2,226
8367260,1893,2,272
7899984,1965,2,204
7945914,1761,2,214
6591771,2266,2,237
7946193,2220,2,187
6591453,2051,2,214
