route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1419803,2773359,10027733591195204,104,104,0,
1419803,2773360,10027733601195204,104,104,0,
1419803,2773363,10027733631195204,104,104,0,
1419803,2773364,10027733641195204,104,104,0,
1419803,2773365,10027733651195204,104,104,0,
1419803,2773366,10027733661195204,104,104,0,
1419803,2773368,10027733681195204,104,104,0,
1419803,2773370,10027733701195204,104,104,0,
1419803,2773359,10127733591195204,104,104,0,
1419803,2773360,10127733601195204,104,104,0,
1419803,2773363,10127733631195204,104,104,0,
1419803,2773364,10127733641195204,104,104,0,
1419803,2773365,10127733651195204,104,104,0,
1419803,2773366,10127733661195204,104,104,0,
1419803,2773368,10127733681195204,104,104,0,
1419803,2773370,10127733701195204,104,104,0,
1419803,2773359,10227733591195204,104,104,0,
1419803,2773360,10227733601195204,104,104,0,
1419803,2773363,10227733631195204,104,104,0,
1419803,2773364,10227733641195204,104,104,0,
1419803,2773365,10227733651195204,104,104,0,
1419803,2773366,10227733661195204,104,104,0,
1419803,2773368,10227733681195204,104,104,0,
1419803,2773370,10227733701195204,104,104,0,
1419803,2773359,1027733591195204,104,104,0,
1419803,2773360,1027733601195204,104,104,0,
1419803,2773363,1027733631195204,104,104,0,
1419803,2773364,1027733641195204,104,104,0,
1419803,2773365,1027733651195204,104,104,0,
1419803,2773366,1027733661195204,104,104,0,
1419803,2773368,1027733681195204,104,104,0,
1419803,2773370,1027733701195204,104,104,0,
1419803,2773359,10327733591195204,104,104,0,
1419803,2773360,10327733601195204,104,104,0,
1419803,2773363,10327733631195204,104,104,0,
1419803,2773364,10327733641195204,104,104,0,
1419803,2773365,10327733651195204,104,104,0,
1419803,2773366,10327733661195204,104,104,0,
1419803,2773368,10327733681195204,104,104,0,
1419803,2773370,10327733701195204,104,104,0,
1419803,2773359,10427733591195204,104,104,0,
1419803,2773360,10427733601195204,104,104,0,
1419803,2773363,10427733631195204,104,104,0,
1419803,2773364,10427733641195204,104,104,0,
1419803,2773365,10427733651195204,104,104,0,
1419803,2773366,10427733661195204,104,104,0,
1419803,2773368,10427733681195204,104,104,0,
1419803,2773370,10427733701195204,104,104,0,
1419803,2773359,10527733591195204,104,104,0,
1419803,2773360,10527733601195204,104,104,0,
1419803,2773363,10527733631195204,104,104,0,
1419803,2773364,10527733641195204,104,104,0,
1419803,2773365,10527733651195204,104,104,0,
1419803,2773366,10527733661195204,104,104,0,
1419803,2773368,10527733681195204,104,104,0,
1419803,2773370,10527733701195204,104,104,0,
1419803,2773359,10627733591195204,104,104,0,
1419803,2773360,10627733601195204,104,104,0,
1419803,2773363,10627733631195204,104,104,0,
1419803,2773364,10627733641195204,104,104,0,
1419803,2773365,10627733651195204,104,104,0,
1419803,2773366,10627733661195204,104,104,0,
1419803,2773368,10627733681195204,104,104,0,
1419803,2773370,10627733701195204,104,104,0,
1419803,2773359,10727733591195204,104,104,0,
1419803,2773360,10727733601195204,104,104,0,
1419803,2773363,10727733631195204,104,104,0,
1419803,2773364,10727733641195204,104,104,0,
1419803,2773365,10727733651195204,104,104,0,
1419803,2773366,10727733661195204,104,104,0,
1419803,2773368,10727733681195204,104,104,0,
1419803,2773370,10727733701195204,104,104,0,
1419803,2773359,10827733591195204,104,104,0,
1419803,2773360,10827733601195204,104,104,0,
1419803,2773363,10827733631195204,104,104,0,
1419803,2773364,10827733641195204,104,104,0,
1419803,2773365,10827733651195204,104,104,0,
1419803,2773366,10827733661195204,104,104,0,
1419803,2773368,10827733681195204,104,104,0,
1419803,2773370,10827733701195204,104,104,0,
1419803,2773359,10927733591195204,104,104,0,
1419803,2773360,10927733601195204,104,104,0,
1419803,2773363,10927733631195204,104,104,0,
1419803,2773364,10927733641195204,104,104,0,
1419803,2773365,10927733651195204,104,104,0,
1419803,2773366,10927733661195204,104,104,0,
1419803,2773368,10927733681195204,104,104,0,
1419803,2773370,10927733701195204,104,104,0,
1419803,2773359,11027733591195204,104,104,0,
1419803,2773360,11027733601195204,104,104,0,
1419803,2773363,11027733631195204,104,104,0,
1419803,2773364,11027733641195204,104,104,0,
1419803,2773365,11027733651195204,104,104,0,
1419803,2773366,11027733661195204,104,104,0,
1419803,2773368,11027733681195204,104,104,0,
1419803,2773370,11027733701195204,104,104,0,
1419803,2773359,11127733591195204,104,104,0,
1419803,2773360,11127733601195204,104,104,0,
1419803,2773363,11127733631195204,104,104,0,
1419803,2773364,11127733641195204,104,104,0,
1419803,2773365,11127733651195204,104,104,0,
1419803,2773366,11127733661195204,104,104,0,
1419803,2773368,11127733681195204,104,104,0,
1419803,2773370,11127733701195204,104,104,0,
1419803,2773359,11227733591195204,104,104,0,
1419803,2773360,11227733601195204,104,104,0,
1419803,2773363,11227733631195204,104,104,0,
1419803,2773364,11227733641195204,104,104,0,
1419803,2773365,11227733651195204,104,104,0,
1419803,2773366,11227733661195204,104,104,0,
1419803,2773368,11227733681195204,104,104,0,
1419803,2773370,11227733701195204,104,104,0,
1419803,2773359,1127733591195204,104,104,0,
1419803,2773360,1127733601195204,104,104,0,
1419803,2773363,1127733631195204,104,104,0,
1419803,2773364,1127733641195204,104,104,0,
1419803,2773365,1127733651195204,104,104,0,
1419803,2773366,1127733661195204,104,104,0,
1419803,2773368,1127733681195204,104,104,0,
1419803,2773370,1127733701195204,104,104,0,
1419803,2773359,11327733591195204,104,104,0,
1419803,2773360,11327733601195204,104,104,0,
1419803,2773363,11327733631195204,104,104,0,
1419803,2773364,11327733641195204,104,104,0,
1419803,2773365,11327733651195204,104,104,0,
1419803,2773366,11327733661195204,104,104,0,
1419803,2773368,11327733681195204,104,104,0,
1419803,2773370,11327733701195204,104,104,0,
1419803,2773359,11427733591195204,104,104,0,
1419803,2773360,11427733601195204,104,104,0,
1419803,2773363,11427733631195204,104,104,0,
1419803,2773364,11427733641195204,104,104,0,
1419803,2773365,11427733651195204,104,104,0,
1419803,2773366,11427733661195204,104,104,0,
1419803,2773368,11427733681195204,104,104,0,
1419803,2773370,11427733701195204,104,104,0,
1419803,2773359,11527733591195204,104,104,0,
1419803,2773360,11527733601195204,104,104,0,
1419803,2773363,11527733631195204,104,104,0,
1419803,2773364,11527733641195204,104,104,0,
1419803,2773365,11527733651195204,104,104,0,
1419803,2773366,11527733661195204,104,104,0,
1419803,2773368,11527733681195204,104,104,0,
1419803,2773370,11527733701195204,104,104,0,
1419803,2773359,11627733591195204,104,104,0,
1419803,2773360,11627733601195204,104,104,0,
1419803,2773363,11627733631195204,104,104,0,
1419803,2773364,11627733641195204,104,104,0,
1419803,2773365,11627733651195204,104,104,0,
1419803,2773366,11627733661195204,104,104,0,
1419803,2773368,11627733681195204,104,104,0,
1419803,2773370,11627733701195204,104,104,0,
1419803,2773359,11727733591195204,104,104,0,
1419803,2773360,11727733601195204,104,104,0,
1419803,2773363,11727733631195204,104,104,0,
1419803,2773364,11727733641195204,104,104,0,
1419803,2773365,11727733651195204,104,104,0,
1419803,2773366,11727733661195204,104,104,0,
1419803,2773368,11727733681195204,104,104,0,
1419803,2773370,11727733701195204,104,104,0,
1419803,2773359,11827733591195204,104,104,0,
1419803,2773360,11827733601195204,104,104,0,
1419803,2773363,11827733631195204,104,104,0,
1419803,2773364,11827733641195204,104,104,0,
1419803,2773365,11827733651195204,104,104,0,
1419803,2773366,11827733661195204,104,104,0,
1419803,2773368,11827733681195204,104,104,0,
1419803,2773370,11827733701195204,104,104,0,
1419803,2773359,11927733591195204,104,104,0,
1419803,2773360,11927733601195204,104,104,0,
1419803,2773363,11927733631195204,104,104,0,
1419803,2773364,11927733641195204,104,104,0,
1419803,2773365,11927733651195204,104,104,0,
1419803,2773366,11927733661195204,104,104,0,
1419803,2773368,11927733681195204,104,104,0,
1419803,2773370,11927733701195204,104,104,0,
1419803,2773359,12027733591195204,104,104,0,
1419803,2773360,12027733601195204,104,104,0,
1419803,2773363,12027733631195204,104,104,0,
1419803,2773364,12027733641195204,104,104,0,
1419803,2773365,12027733651195204,104,104,0,
1419803,2773366,12027733661195204,104,104,0,
1419803,2773368,12027733681195204,104,104,0,
1419803,2773370,12027733701195204,104,104,0,
1419803,2773359,12127733591195204,104,104,0,
1419803,2773360,12127733601195204,104,104,0,
1419803,2773363,12127733631195204,104,104,0,
1419803,2773364,12127733641195204,104,104,0,
1419803,2773365,12127733651195204,104,104,0,
1419803,2773366,12127733661195204,104,104,0,
1419803,2773368,12127733681195204,104,104,0,
1419803,2773370,12127733701195204,104,104,0,
1419803,2773359,12227733591195204,104,104,0,
1419803,2773360,12227733601195204,104,104,0,
1419803,2773363,12227733631195204,104,104,0,
1419803,2773364,12227733641195204,104,104,0,
1419803,2773365,12227733651195204,104,104,0,
1419803,2773366,12227733661195204,104,104,0,
1419803,2773368,12227733681195204,104,104,0,
1419803,2773370,12227733701195204,104,104,0,
1419803,2773359,1227733591195204,104,104,0,
1419803,2773360,1227733601195204,104,104,0,
1419803,2773363,1227733631195204,104,104,0,
1419803,2773364,1227733641195204,104,104,0,
1419803,2773365,1227733651195204,104,104,0,
1419803,2773366,1227733661195204,104,104,0,
1419803,2773368,1227733681195204,104,104,0,
1419803,2773370,1227733701195204,104,104,0,
1419803,2773359,12327733591195204,104,104,0,
1419803,2773360,12327733601195204,104,104,0,
1419803,2773363,12327733631195204,104,104,0,
1419803,2773364,12327733641195204,104,104,0,
1419803,2773365,12327733651195204,104,104,0,
1419803,2773366,12327733661195204,104,104,0,
1419803,2773368,12327733681195204,104,104,0,
1419803,2773370,12327733701195204,104,104,0,
1419803,2773359,12427733591195204,104,104,0,
1419803,2773360,12427733601195204,104,104,0,
1419803,2773363,12427733631195204,104,104,0,
1419803,2773364,12427733641195204,104,104,0,
1419803,2773365,12427733651195204,104,104,0,
1419803,2773366,12427733661195204,104,104,0,
1419803,2773368,12427733681195204,104,104,0,
1419803,2773370,12427733701195204,104,104,0,
1419803,2773359,12527733591195204,104,104,0,
1419803,2773360,12527733601195204,104,104,0,
1419803,2773363,12527733631195204,104,104,0,
1419803,2773364,12527733641195204,104,104,0,
1419803,2773365,12527733651195204,104,104,0,
1419803,2773366,12527733661195204,104,104,0,
1419803,2773368,12527733681195204,104,104,0,
1419803,2773370,12527733701195204,104,104,0,
1419803,2773359,12627733591195204,104,104,0,
1419803,2773360,12627733601195204,104,104,0,
1419803,2773363,12627733631195204,104,104,0,
1419803,2773364,12627733641195204,104,104,0,
1419803,2773365,12627733651195204,104,104,0,
1419803,2773366,12627733661195204,104,104,0,
1419803,2773368,12627733681195204,104,104,0,
1419803,2773370,12627733701195204,104,104,0,
1419803,2773359,12727733591195204,104,104,0,
1419803,2773360,12727733601195204,104,104,0,
1419803,2773363,12727733631195204,104,104,0,
1419803,2773364,12727733641195204,104,104,0,
1419803,2773365,12727733651195204,104,104,0,
1419803,2773366,12727733661195204,104,104,0,
1419803,2773368,12727733681195204,104,104,0,
1419803,2773370,12727733701195204,104,104,0,
1419803,2773359,127733591195204,104,104,0,
1419803,2773360,127733601195204,104,104,0,
1419803,2773363,127733631195204,104,104,0,
1419803,2773364,127733641195204,104,104,0,
1419803,2773365,127733651195204,104,104,0,
1419803,2773366,127733661195204,104,104,0,
1419803,2773368,127733681195204,104,104,0,
1419803,2773370,127733701195204,104,104,0,
1419803,2773359,12827733591195204,104,104,0,
1419803,2773360,12827733601195204,104,104,0,
1419803,2773363,12827733631195204,104,104,0,
1419803,2773364,12827733641195204,104,104,0,
1419803,2773365,12827733651195204,104,104,0,
1419803,2773366,12827733661195204,104,104,0,
1419803,2773368,12827733681195204,104,104,0,
1419803,2773370,12827733701195204,104,104,0,
1419803,2773359,12927733591195204,104,104,0,
1419803,2773360,12927733601195204,104,104,0,
1419803,2773363,12927733631195204,104,104,0,
1419803,2773364,12927733641195204,104,104,0,
1419803,2773365,12927733651195204,104,104,0,
1419803,2773366,12927733661195204,104,104,0,
1419803,2773368,12927733681195204,104,104,0,
1419803,2773370,12927733701195204,104,104,0,
1419803,2773359,13027733591195204,104,104,0,
1419803,2773360,13027733601195204,104,104,0,
1419803,2773363,13027733631195204,104,104,0,
1419803,2773364,13027733641195204,104,104,0,
1419803,2773365,13027733651195204,104,104,0,
1419803,2773366,13027733661195204,104,104,0,
1419803,2773368,13027733681195204,104,104,0,
1419803,2773370,13027733701195204,104,104,0,
1419803,2773359,13127733591195204,104,104,0,
1419803,2773360,13127733601195204,104,104,0,
1419803,2773363,13127733631195204,104,104,0,
1419803,2773364,13127733641195204,104,104,0,
1419803,2773365,13127733651195204,104,104,0,
1419803,2773366,13127733661195204,104,104,0,
1419803,2773368,13127733681195204,104,104,0,
1419803,2773370,13127733701195204,104,104,0,
1419803,2773359,13227733591195204,104,104,0,
1419803,2773360,13227733601195204,104,104,0,
1419803,2773363,13227733631195204,104,104,0,
1419803,2773364,13227733641195204,104,104,0,
1419803,2773365,13227733651195204,104,104,0,
1419803,2773366,13227733661195204,104,104,0,
1419803,2773368,13227733681195204,104,104,0,
1419803,2773370,13227733701195204,104,104,0,
1419803,2773359,1327733591195204,104,104,0,
1419803,2773360,1327733601195204,104,104,0,
1419803,2773363,1327733631195204,104,104,0,
1419803,2773364,1327733641195204,104,104,0,
1419803,2773365,1327733651195204,104,104,0,
1419803,2773366,1327733661195204,104,104,0,
1419803,2773368,1327733681195204,104,104,0,
1419803,2773370,1327733701195204,104,104,0,
1419803,2773359,13327733591195204,104,104,0,
1419803,2773360,13327733601195204,104,104,0,
1419803,2773363,13327733631195204,104,104,0,
1419803,2773364,13327733641195204,104,104,0,
1419803,2773365,13327733651195204,104,104,0,
1419803,2773366,13327733661195204,104,104,0,
1419803,2773368,13327733681195204,104,104,0,
1419803,2773370,13327733701195204,104,104,0,
1419803,2773359,13427733591195204,104,104,0,
1419803,2773360,13427733601195204,104,104,0,
1419803,2773363,13427733631195204,104,104,0,
1419803,2773364,13427733641195204,104,104,0,
1419803,2773365,13427733651195204,104,104,0,
1419803,2773366,13427733661195204,104,104,0,
1419803,2773368,13427733681195204,104,104,0,
1419803,2773370,13427733701195204,104,104,0,
1419803,2773359,13527733591195204,104,104,0,
1419803,2773360,13527733601195204,104,104,0,
1419803,2773363,13527733631195204,104,104,0,
1419803,2773364,13527733641195204,104,104,0,
1419803,2773365,13527733651195204,104,104,0,
1419803,2773366,13527733661195204,104,104,0,
1419803,2773368,13527733681195204,104,104,0,
1419803,2773370,13527733701195204,104,104,0,
1419803,2773359,13627733591195204,104,104,0,
1419803,2773360,13627733601195204,104,104,0,
1419803,2773363,13627733631195204,104,104,0,
1419803,2773364,13627733641195204,104,104,0,
1419803,2773365,13627733651195204,104,104,0,
1419803,2773366,13627733661195204,104,104,0,
1419803,2773368,13627733681195204,104,104,0,
1419803,2773370,13627733701195204,104,104,0,
1419803,2773359,13727733591195204,104,104,0,
1419803,2773360,13727733601195204,104,104,0,
1419803,2773363,13727733631195204,104,104,0,
1419803,2773364,13727733641195204,104,104,0,
1419803,2773365,13727733651195204,104,104,0,
1419803,2773366,13727733661195204,104,104,0,
1419803,2773368,13727733681195204,104,104,0,
1419803,2773370,13727733701195204,104,104,0,
1419803,2773359,13827733591195204,104,104,0,
1419803,2773360,13827733601195204,104,104,0,
1419803,2773363,13827733631195204,104,104,0,
1419803,2773364,13827733641195204,104,104,0,
1419803,2773365,13827733651195204,104,104,0,
1419803,2773366,13827733661195204,104,104,0,
1419803,2773368,13827733681195204,104,104,0,
1419803,2773370,13827733701195204,104,104,0,
1419803,2773359,13927733591195204,104,104,0,
1419803,2773360,13927733601195204,104,104,0,
1419803,2773363,13927733631195204,104,104,0,
1419803,2773364,13927733641195204,104,104,0,
1419803,2773365,13927733651195204,104,104,0,
1419803,2773366,13927733661195204,104,104,0,
1419803,2773368,13927733681195204,104,104,0,
1419803,2773370,13927733701195204,104,104,0,
1419803,2773359,14027733591195204,104,104,0,
1419803,2773360,14027733601195204,104,104,0,
1419803,2773363,14027733631195204,104,104,0,
1419803,2773364,14027733641195204,104,104,0,
1419803,2773365,14027733651195204,104,104,0,
1419803,2773366,14027733661195204,104,104,0,
1419803,2773368,14027733681195204,104,104,0,
1419803,2773370,14027733701195204,104,104,0,
1419803,2773359,14127733591195204,104,104,0,
1419803,2773360,14127733601195204,104,104,0,
1419803,2773363,14127733631195204,104,104,0,
1419803,2773364,14127733641195204,104,104,0,
1419803,2773365,14127733651195204,104,104,0,
1419803,2773366,14127733661195204,104,104,0,
1419803,2773368,14127733681195204,104,104,0,
1419803,2773370,14127733701195204,104,104,0,
1419803,2773359,14227733591195204,104,104,0,
1419803,2773360,14227733601195204,104,104,0,
1419803,2773363,14227733631195204,104,104,0,
1419803,2773364,14227733641195204,104,104,0,
1419803,2773365,14227733651195204,104,104,0,
1419803,2773366,14227733661195204,104,104,0,
1419803,2773368,14227733681195204,104,104,0,
1419803,2773370,14227733701195204,104,104,0,
1419803,2773359,1427733591195204,104,104,0,
1419803,2773360,1427733601195204,104,104,0,
1419803,2773363,1427733631195204,104,104,0,
1419803,2773364,1427733641195204,104,104,0,
