"trip_id"	"stop_id"	"arrival_time"	"departure_time"	"stop_sequence"	"stop_name"	"stop_desc"	"stop_lat"	"stop_lon"	"route_id"	"service_id"	"route_short_name"	"route_long_name"	"route_color"
10027733591195204	1804	"15:24:00"	"15:24:00"	1	"Pont de Sèvres"	"quai Alphonse Le Gallo - 92012"	48.8296903380227	2.23052843419233	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	2088	"15:25:00"	"15:25:00"	2	"Billancourt"	"88 bis avenue du Général Leclerc - 92012"	48.8320876442825	2.23816077687551	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1884	"15:27:00"	"15:27:00"	3	"Marcel Sembat"	"Rue des Quatre Cheminées - 92012"	48.8338085869803	2.2434806144174	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1747	"15:29:00"	"15:29:00"	4	"Porte de Saint-Cloud"	"Place de la Porte de Saint-Cloud - 75116"	48.8375653344736	2.2555912744479	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1936	"15:31:00"	"15:31:00"	5	"Exelmans"	"Hôpital Henry Dunant - 75116"	48.8429069785359	2.2601443978809	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1816	"15:32:00"	"15:32:00"	6	"Michel-Ange-Molitor"	"34 rue Molitor - 75116"	48.845056129032	2.26191142327977	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1814	"15:33:00"	"15:33:00"	7	"Michel-Ange-Auteuil"	"55 rue d' Auteuil - 75116"	48.8479245927851	2.26423590578242	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1899	"15:34:00"	"15:34:00"	8	"Jasmin"	"85 avenue Mozart - 75116"	48.8524385192227	2.26793392300095	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1762	"15:35:00"	"15:35:00"	9	"Ranelagh"	"48 avenue Mozart - 75116"	48.855504403002	2.26995917825576	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
10027733591195204	1917	"15:37:00"	"15:37:00"	10	"La Muette"	"5 avenue Mozart - 75116"	48.8580950496832	2.27409644811061	1419803	2773359	9	"(PONT DE SEVRES <-> MAIRIE DE MONTREUIL) - Aller"	"FFFFFF"
